seed,repetition,opponent,target_avg,opponent_avg,margin
4,18,per_ddc,2.315,0.69,1.625
4,18,mistrust,1.03,1.03,0.0
4,18,WSLS,3.0,2.975,0.02499999999999991
4,18,TFTT,3.02,2.97,0.04999999999999982
4,18,hard_tft,3.0,2.975,0.02499999999999991
4,18,slow_tft,3.02,2.97,0.04999999999999982
4,18,GrdTFT,3.0,2.975,0.02499999999999991
4,18,prober,2.995,2.97,0.02499999999999991
4,18,mem2,3.0,2.975,0.02499999999999991
4,18,grok:grok-3-mini,3.0,2.975,0.02499999999999991
4,18,Tideman & Chieruzzi,2.98,2.98,0.0
4,18,Nydegger,3.02,2.97,0.04999999999999982
4,18,Grofman,3.0,2.975,0.02499999999999991
4,18,Shubik,3.0,2.975,0.02499999999999991
4,18,Stein & Rapoport: 0.05,2.98,2.98,0.0
4,18,GRIM,3.0,2.975,0.02499999999999991
4,18,Davis: 10,3.0,2.975,0.02499999999999991
4,18,Graaskamp: 0.05,2.825,3.1,-0.2749999999999999
4,18,Downing,3.02,2.92,0.10000000000000009
4,18,"Feld: 1.0, 0.5, 200",1.42,1.595,-0.17500000000000004
4,18,Joss: 0.9,1.42,1.47,-0.050000000000000044
4,18,Tullock,2.66,2.885,-0.22499999999999964
4,18,Anonymous,2.825,0.775,2.0500000000000003
4,18,Random: 0.5,2.95,0.875,2.075
4,19,Cu,3.02,2.97,0.04999999999999982
4,19,Du,0.995,1.02,-0.025000000000000022
4,19,Tit For Tat,3.0,2.975,0.02499999999999991
4,19,spiteful,3.0,2.975,0.02499999999999991
4,19,soft_majo,3.02,2.97,0.04999999999999982
4,19,hard_majo,1.03,1.03,0.0
4,19,per_cd,2.98,0.555,2.425
4,19,per_ccd,3.42,1.245,2.175
4,19,per_ddc,2.315,0.69,1.625
4,19,mistrust,1.03,1.03,0.0
4,19,WSLS,3.0,2.975,0.02499999999999991
4,19,TFTT,3.02,2.97,0.04999999999999982
4,19,hard_tft,3.0,2.975,0.02499999999999991
4,19,slow_tft,3.02,2.97,0.04999999999999982
4,19,GrdTFT,3.0,2.975,0.02499999999999991
4,19,prober,2.995,2.97,0.02499999999999991
4,19,mem2,3.0,2.975,0.02499999999999991
4,19,grok:grok-3-mini,3.0,2.975,0.02499999999999991
4,19,Tideman & Chieruzzi,2.98,2.98,0.0
4,19,Nydegger,3.02,2.97,0.04999999999999982
4,19,Grofman,3.0,2.975,0.02499999999999991
4,19,Shubik,3.0,2.975,0.02499999999999991
4,19,Stein & Rapoport: 0.05,2.98,2.98,0.0
4,19,GRIM,3.0,2.975,0.02499999999999991
4,19,Davis: 10,3.0,2.975,0.02499999999999991
4,19,Graaskamp: 0.05,2.825,3.1,-0.2749999999999999
4,19,Downing,3.02,2.92,0.10000000000000009
4,19,"Feld: 1.0, 0.5, 200",1.645,1.77,-0.125
4,19,Joss: 0.9,1.075,1.1,-0.025000000000000133
4,19,Tullock,2.085,2.335,-0.25
4,19,Anonymous,3.02,0.77,2.25
4,19,Random: 0.5,2.825,0.6,2.225
5,0,Cu,3.02,2.97,0.04999999999999982
5,0,Du,0.995,1.02,-0.025000000000000022
5,0,Tit For Tat,3.0,2.975,0.02499999999999991
5,0,spiteful,3.0,2.975,0.02499999999999991
5,0,soft_majo,3.02,2.97,0.04999999999999982
5,0,hard_majo,1.03,1.03,0.0
5,0,per_cd,2.98,0.555,2.425
5,0,per_ccd,3.42,1.245,2.175
5,0,per_ddc,2.315,0.69,1.625
5,0,mistrust,1.03,1.03,0.0
5,0,WSLS,3.0,2.975,0.02499999999999991
5,0,TFTT,3.02,2.97,0.04999999999999982
5,0,hard_tft,3.0,2.975,0.02499999999999991
5,0,slow_tft,3.02,2.97,0.04999999999999982
5,0,GrdTFT,3.0,2.975,0.02499999999999991
5,0,prober,2.995,2.97,0.02499999999999991
5,0,mem2,3.0,2.975,0.02499999999999991
5,0,grok:grok-3-mini,3.0,2.975,0.02499999999999991
5,0,Tideman & Chieruzzi,2.98,2.98,0.0
5,0,Nydegger,3.02,2.97,0.04999999999999982
5,0,Grofman,3.02,2.97,0.04999999999999982
5,0,Shubik,3.0,2.975,0.02499999999999991
5,0,Stein & Rapoport: 0.05,2.98,2.98,0.0
5,0,GRIM,3.0,2.975,0.02499999999999991
5,0,Davis: 10,3.0,2.975,0.02499999999999991
5,0,Graaskamp: 0.05,2.78,3.13,-0.3500000000000001
5,0,Downing,3.02,2.92,0.10000000000000009
5,0,"Feld: 1.0, 0.5, 200",1.615,1.765,-0.1499999999999999
5,0,Joss: 0.9,2.375,2.7,-0.3250000000000002
5,0,Tullock,1.675,1.75,-0.07499999999999996
5,0,Anonymous,3.01,0.71,2.3
5,0,Random: 0.5,2.95,0.8,2.1500000000000004
5,1,Cu,3.02,2.97,0.04999999999999982
5,1,Du,0.995,1.02,-0.025000000000000022
5,1,Tit For Tat,3.0,2.975,0.02499999999999991
5,1,spiteful,3.0,2.975,0.02499999999999991
5,1,soft_majo,3.02,2.97,0.04999999999999982
5,1,hard_majo,1.03,1.03,0.0
5,1,per_cd,2.98,0.555,2.425
5,1,per_ccd,3.42,1.245,2.175
5,1,per_ddc,2.315,0.69,1.625
5,1,mistrust,1.03,1.03,0.0
5,1,WSLS,3.0,2.975,0.02499999999999991
5,1,TFTT,3.02,2.97,0.04999999999999982
5,1,hard_tft,3.0,2.975,0.02499999999999991
5,1,slow_tft,3.02,2.97,0.04999999999999982
5,1,GrdTFT,3.0,2.975,0.02499999999999991
5,1,prober,2.995,2.97,0.02499999999999991
5,1,mem2,3.0,2.975,0.02499999999999991
5,1,grok:grok-3-mini,3.0,2.975,0.02499999999999991
5,1,Tideman & Chieruzzi,2.98,2.98,0.0
5,1,Nydegger,3.02,2.97,0.04999999999999982
5,1,Grofman,3.02,2.97,0.04999999999999982
5,1,Shubik,3.0,2.975,0.02499999999999991
5,1,Stein & Rapoport: 0.05,2.98,2.98,0.0
5,1,GRIM,3.0,2.975,0.02499999999999991
5,1,Davis: 10,3.0,2.975,0.02499999999999991
5,1,Graaskamp: 0.05,2.825,3.1,-0.2749999999999999
5,1,Downing,3.02,2.92,0.10000000000000009
5,1,"Feld: 1.0, 0.5, 200",1.46,1.535,-0.07499999999999996
5,1,Joss: 0.9,1.52,1.72,-0.19999999999999996
5,1,Tullock,1.55,1.575,-0.02499999999999991
5,1,Anonymous,2.955,0.705,2.25
5,1,Random: 0.5,2.855,0.705,2.15
5,2,Cu,3.02,2.97,0.04999999999999982
5,2,Du,0.995,1.02,-0.025000000000000022
5,2,Tit For Tat,3.0,2.975,0.02499999999999991
5,2,spiteful,3.0,2.975,0.02499999999999991
5,2,soft_majo,3.02,2.97,0.04999999999999982
5,2,hard_majo,1.03,1.03,0.0
5,2,per_cd,2.98,0.555,2.425
5,2,per_ccd,3.42,1.245,2.175
5,2,per_ddc,2.315,0.69,1.625
5,2,mistrust,1.03,1.03,0.0
5,2,WSLS,3.0,2.975,0.02499999999999991
5,2,TFTT,3.02,2.97,0.04999999999999982
5,2,hard_tft,3.0,2.975,0.02499999999999991
5,2,slow_tft,3.02,2.97,0.04999999999999982
5,2,GrdTFT,3.0,2.975,0.02499999999999991
5,2,prober,2.995,2.97,0.02499999999999991
5,2,mem2,3.0,2.975,0.02499999999999991
5,2,grok:grok-3-mini,3.0,2.975,0.02499999999999991
5,2,Tideman & Chieruzzi,2.98,2.98,0.0
5,2,Nydegger,3.02,2.97,0.04999999999999982
5,2,Grofman,3.0,2.975,0.02499999999999991
5,2,Shubik,3.0,2.975,0.02499999999999991
5,2,Stein & Rapoport: 0.05,2.98,2.98,0.0
5,2,GRIM,3.0,2.975,0.02499999999999991
5,2,Davis: 10,3.0,2.975,0.02499999999999991
5,2,Graaskamp: 0.05,2.78,3.13,-0.3500000000000001
5,2,Downing,3.02,2.92,0.10000000000000009
5,2,"Feld: 1.0, 0.5, 200",1.32,1.395,-0.07499999999999996
5,2,Joss: 0.9,1.04,1.04,0.0
5,2,Tullock,2.775,3.125,-0.3500000000000001
5,2,Anonymous,2.85,0.65,2.2
5,2,Random: 0.5,2.87,0.945,1.9250000000000003
5,3,Cu,3.02,2.97,0.04999999999999982
5,3,Du,0.995,1.02,-0.025000000000000022
5,3,Tit For Tat,3.0,2.975,0.02499999999999991
5,3,spiteful,3.0,2.975,0.02499999999999991
5,3,soft_majo,3.02,2.97,0.04999999999999982
5,3,hard_majo,1.03,1.03,0.0
5,3,per_cd,2.98,0.555,2.425
5,3,per_ccd,3.42,1.245,2.175
5,3,per_ddc,2.315,0.69,1.625
5,3,mistrust,1.03,1.03,0.0
5,3,WSLS,3.0,2.975,0.02499999999999991
5,3,TFTT,3.02,2.97,0.04999999999999982
5,3,hard_tft,3.0,2.975,0.02499999999999991
5,3,slow_tft,3.02,2.97,0.04999999999999982
5,3,GrdTFT,3.0,2.975,0.02499999999999991
5,3,prober,2.995,2.97,0.02499999999999991
5,3,mem2,3.0,2.975,0.02499999999999991
5,3,grok:grok-3-mini,3.0,2.975,0.02499999999999991
5,3,Tideman & Chieruzzi,2.98,2.98,0.0
5,3,Nydegger,3.02,2.97,0.04999999999999982
5,3,Grofman,3.0,2.975,0.02499999999999991
5,3,Shubik,3.0,2.975,0.02499999999999991
5,3,Stein & Rapoport: 0.05,2.98,2.98,0.0
5,3,GRIM,3.0,2.975,0.02499999999999991
5,3,Davis: 10,3.0,2.975,0.02499999999999991
5,3,Graaskamp: 0.05,2.79,3.115,-0.3250000000000002
5,3,Downing,3.02,2.92,0.10000000000000009
5,3,"Feld: 1.0, 0.5, 200",1.255,1.305,-0.050000000000000044
5,3,Joss: 0.9,1.41,1.51,-0.10000000000000009
5,3,Tullock,1.765,1.915,-0.15000000000000013
5,3,Anonymous,2.985,0.685,2.3
5,3,Random: 0.5,2.985,0.76,2.2249999999999996
5,4,Cu,3.02,2.97,0.04999999999999982
5,4,Du,0.995,1.02,-0.025000000000000022
5,4,Tit For Tat,3.0,2.975,0.02499999999999991
5,4,spiteful,3.0,2.975,0.02499999999999991
5,4,soft_majo,3.02,2.97,0.04999999999999982
5,4,hard_majo,1.03,1.03,0.0
5,4,per_cd,2.98,0.555,2.425
5,4,per_ccd,3.42,1.245,2.175
5,4,per_ddc,2.315,0.69,1.625
5,4,mistrust,1.03,1.03,0.0
5,4,WSLS,3.0,2.975,0.02499999999999991
5,4,TFTT,3.02,2.97,0.04999999999999982
5,4,hard_tft,3.0,2.975,0.02499999999999991
5,4,slow_tft,3.02,2.97,0.04999999999999982
5,4,GrdTFT,3.0,2.975,0.02499999999999991
5,4,prober,2.995,2.97,0.02499999999999991
5,4,mem2,3.0,2.975,0.02499999999999991
5,4,grok:grok-3-mini,3.0,2.975,0.02499999999999991
5,4,Tideman & Chieruzzi,2.98,2.98,0.0
5,4,Nydegger,3.02,2.97,0.04999999999999982
5,4,Grofman,3.02,2.97,0.04999999999999982
5,4,Shubik,3.0,2.975,0.02499999999999991
5,4,Stein & Rapoport: 0.05,2.98,2.98,0.0
5,4,GRIM,3.0,2.975,0.02499999999999991
5,4,Davis: 10,3.0,2.975,0.02499999999999991
5,4,Graaskamp: 0.05,2.795,3.12,-0.3250000000000002
5,4,Downing,3.02,2.92,0.10000000000000009
5,4,"Feld: 1.0, 0.5, 200",1.495,1.57,-0.07499999999999996
5,4,Joss: 0.9,1.605,1.805,-0.19999999999999996
5,4,Tullock,1.465,1.515,-0.04999999999999982
5,4,Anonymous,2.98,0.58,2.4
5,4,Random: 0.5,2.795,0.57,2.225
5,5,Cu,3.02,2.97,0.04999999999999982
5,5,Du,0.995,1.02,-0.025000000000000022
5,5,Tit For Tat,3.0,2.975,0.02499999999999991
5,5,spiteful,3.0,2.975,0.02499999999999991
5,5,soft_majo,3.02,2.97,0.04999999999999982
5,5,hard_majo,1.03,1.03,0.0
5,5,per_cd,2.98,0.555,2.425
5,5,per_ccd,3.42,1.245,2.175
5,5,per_ddc,2.315,0.69,1.625
5,5,mistrust,1.03,1.03,0.0
5,5,WSLS,3.0,2.975,0.02499999999999991
5,5,TFTT,3.02,2.97,0.04999999999999982
5,5,hard_tft,3.0,2.975,0.02499999999999991
5,5,slow_tft,3.02,2.97,0.04999999999999982
5,5,GrdTFT,3.0,2.975,0.02499999999999991
5,5,prober,2.995,2.97,0.02499999999999991
5,5,mem2,3.0,2.975,0.02499999999999991
5,5,grok:grok-3-mini,3.0,2.975,0.02499999999999991
5,5,Tideman & Chieruzzi,2.98,2.98,0.0
5,5,Nydegger,3.02,2.97,0.04999999999999982
5,5,Grofman,3.0,2.975,0.02499999999999991
5,5,Shubik,3.0,2.975,0.02499999999999991
5,5,Stein & Rapoport: 0.05,2.98,2.98,0.0
5,5,GRIM,3.0,2.975,0.02499999999999991
5,5,Davis: 10,3.0,2.975,0.02499999999999991
5,5,Graaskamp: 0.05,2.78,3.13,-0.3500000000000001
5,5,Downing,3.02,2.92,0.10000000000000009
5,5,"Feld: 1.0, 0.5, 200",1.695,1.82,-0.125
5,5,Joss: 0.9,2.73,3.155,-0.4249999999999998
5,5,Tullock,2.205,2.48,-0.2749999999999999
5,5,Anonymous,2.995,0.645,2.35
5,5,Random: 0.5,2.945,0.595,2.3499999999999996
5,6,Cu,3.02,2.97,0.04999999999999982
5,6,Du,0.995,1.02,-0.025000000000000022
5,6,Tit For Tat,3.0,2.975,0.02499999999999991
5,6,spiteful,3.0,2.975,0.02499999999999991
5,6,soft_majo,3.02,2.97,0.04999999999999982
5,6,hard_majo,1.03,1.03,0.0
5,6,per_cd,2.98,0.555,2.425
5,6,per_ccd,3.42,1.245,2.175
5,6,per_ddc,2.315,0.69,1.625
5,6,mistrust,1.03,1.03,0.0
5,6,WSLS,3.0,2.975,0.02499999999999991
5,6,TFTT,3.02,2.97,0.04999999999999982
5,6,hard_tft,3.0,2.975,0.02499999999999991
5,6,slow_tft,3.02,2.97,0.04999999999999982
5,6,GrdTFT,3.0,2.975,0.02499999999999991
5,6,prober,2.995,2.97,0.02499999999999991
5,6,mem2,3.0,2.975,0.02499999999999991
5,6,grok:grok-3-mini,3.0,2.975,0.02499999999999991
5,6,Tideman & Chieruzzi,2.98,2.98,0.0
5,6,Nydegger,3.02,2.97,0.04999999999999982
5,6,Grofman,3.0,2.975,0.02499999999999991
5,6,Shubik,3.0,2.975,0.02499999999999991
5,6,Stein & Rapoport: 0.05,2.98,2.98,0.0
5,6,GRIM,3.0,2.975,0.02499999999999991
5,6,Davis: 10,3.0,2.975,0.02499999999999991
5,6,Graaskamp: 0.05,2.795,3.12,-0.3250000000000002
5,6,Downing,3.02,2.92,0.10000000000000009
5,6,"Feld: 1.0, 0.5, 200",1.695,1.87,-0.17500000000000004
5,6,Joss: 0.9,1.05,1.05,0.0
5,6,Tullock,2.04,2.24,-0.20000000000000018
5,6,Anonymous,2.96,0.86,2.1
5,6,Random: 0.5,2.725,0.625,2.1
5,7,Cu,3.02,2.97,0.04999999999999982
5,7,Du,0.995,1.02,-0.025000000000000022
5,7,Tit For Tat,3.0,2.975,0.02499999999999991
5,7,spiteful,3.0,2.975,0.02499999999999991
5,7,soft_majo,3.02,2.97,0.04999999999999982
5,7,hard_majo,1.03,1.03,0.0
5,7,per_cd,2.98,0.555,2.425
5,7,per_ccd,3.42,1.245,2.175
5,7,per_ddc,2.315,0.69,1.625
5,7,mistrust,1.03,1.03,0.0
5,7,WSLS,3.0,2.975,0.02499999999999991
5,7,TFTT,3.02,2.97,0.04999999999999982
5,7,hard_tft,3.0,2.975,0.02499999999999991
5,7,slow_tft,3.02,2.97,0.04999999999999982
5,7,GrdTFT,3.0,2.975,0.02499999999999991
5,7,prober,2.995,2.97,0.02499999999999991
5,7,mem2,3.0,2.975,0.02499999999999991
5,7,grok:grok-3-mini,3.0,2.975,0.02499999999999991
5,7,Tideman & Chieruzzi,2.98,2.98,0.0
5,7,Nydegger,3.02,2.97,0.04999999999999982
5,7,Grofman,3.02,2.97,0.04999999999999982
5,7,Shubik,3.0,2.975,0.02499999999999991
5,7,Stein & Rapoport: 0.05,2.98,2.98,0.0
5,7,GRIM,3.0,2.975,0.02499999999999991
5,7,Davis: 10,3.0,2.975,0.02499999999999991
5,7,Graaskamp: 0.05,2.825,3.1,-0.2749999999999999
5,7,Downing,3.02,2.92,0.10000000000000009
5,7,"Feld: 1.0, 0.5, 200",1.465,1.565,-0.09999999999999987
5,7,Joss: 0.9,1.755,1.93,-0.17500000000000004
5,7,Tullock,2.825,3.1,-0.2749999999999999
5,7,Anonymous,2.825,0.75,2.075
5,7,Random: 0.5,2.78,0.605,2.175
5,8,Cu,3.02,2.97,0.04999999999999982
5,8,Du,0.995,1.02,-0.025000000000000022
5,8,Tit For Tat,3.0,2.975,0.02499999999999991
5,8,spiteful,3.0,2.975,0.02499999999999991
5,8,soft_majo,3.02,2.97,0.04999999999999982
5,8,hard_majo,1.03,1.03,0.0
5,8,per_cd,2.98,0.555,2.425
5,8,per_ccd,3.42,1.245,2.175
5,8,per_ddc,2.315,0.69,1.625
5,8,mistrust,1.03,1.03,0.0
5,8,WSLS,3.0,2.975,0.02499999999999991
5,8,TFTT,3.02,2.97,0.04999999999999982
5,8,hard_tft,3.0,2.975,0.02499999999999991
5,8,slow_tft,3.02,2.97,0.04999999999999982
5,8,GrdTFT,3.0,2.975,0.02499999999999991
5,8,prober,2.995,2.97,0.02499999999999991
5,8,mem2,3.0,2.975,0.02499999999999991
5,8,grok:grok-3-mini,3.0,2.975,0.02499999999999991
5,8,Tideman & Chieruzzi,2.98,2.98,0.0
5,8,Nydegger,3.02,2.97,0.04999999999999982
5,8,Grofman,3.0,2.975,0.02499999999999991
5,8,Shubik,3.0,2.975,0.02499999999999991
5,8,Stein & Rapoport: 0.05,2.98,2.98,0.0
5,8,GRIM,3.0,2.975,0.02499999999999991
5,8,Davis: 10,3.0,2.975,0.02499999999999991
5,8,Graaskamp: 0.05,2.765,3.14,-0.375
5,8,Downing,3.02,2.92,0.10000000000000009
5,8,"Feld: 1.0, 0.5, 200",1.465,1.54,-0.07499999999999996
5,8,Joss: 0.9,2.15,2.525,-0.375
5,8,Tullock,2.675,3.175,-0.5
5,8,Anonymous,2.795,0.645,2.15
5,8,Random: 0.5,2.72,0.695,2.0250000000000004
5,9,Cu,3.02,2.97,0.04999999999999982
5,9,Du,0.995,1.02,-0.025000000000000022
5,9,Tit For Tat,3.0,2.975,0.02499999999999991
5,9,spiteful,3.0,2.975,0.02499999999999991
5,9,soft_majo,3.02,2.97,0.04999999999999982
5,9,hard_majo,1.03,1.03,0.0
5,9,per_cd,2.98,0.555,2.425
5,9,per_ccd,3.42,1.245,2.175
5,9,per_ddc,2.315,0.69,1.625
5,9,mistrust,1.03,1.03,0.0
5,9,WSLS,3.0,2.975,0.02499999999999991
5,9,TFTT,3.02,2.97,0.04999999999999982
5,9,hard_tft,3.0,2.975,0.02499999999999991
5,9,slow_tft,3.02,2.97,0.04999999999999982
5,9,GrdTFT,3.0,2.975,0.02499999999999991
5,9,prober,2.995,2.97,0.02499999999999991
5,9,mem2,3.0,2.975,0.02499999999999991
5,9,grok:grok-3-mini,3.0,2.975,0.02499999999999991
5,9,Tideman & Chieruzzi,2.98,2.98,0.0
5,9,Nydegger,3.02,2.97,0.04999999999999982
5,9,Grofman,3.0,2.975,0.02499999999999991
5,9,Shubik,3.0,2.975,0.02499999999999991
5,9,Stein & Rapoport: 0.05,2.98,2.98,0.0
5,9,GRIM,3.0,2.975,0.02499999999999991
5,9,Davis: 10,3.0,2.975,0.02499999999999991
5,9,Graaskamp: 0.05,2.795,3.12,-0.3250000000000002
5,9,Downing,3.02,2.92,0.10000000000000009
5,9,"Feld: 1.0, 0.5, 200",1.485,1.56,-0.07499999999999996
5,9,Joss: 0.9,1.365,1.44,-0.07499999999999996
5,9,Tullock,2.87,3.07,-0.19999999999999973
5,9,Anonymous,2.82,1.045,1.775
5,9,Random: 0.5,2.825,0.625,2.2
5,10,Cu,3.02,2.97,0.04999999999999982
5,10,Du,0.995,1.02,-0.025000000000000022
5,10,Tit For Tat,3.0,2.975,0.02499999999999991
5,10,spiteful,3.0,2.975,0.02499999999999991
5,10,soft_majo,3.02,2.97,0.04999999999999982
5,10,hard_majo,1.03,1.03,0.0
5,10,per_cd,2.98,0.555,2.425
5,10,per_ccd,3.42,1.245,2.175
5,10,per_ddc,2.315,0.69,1.625
5,10,mistrust,1.03,1.03,0.0
5,10,WSLS,3.0,2.975,0.02499999999999991
5,10,TFTT,3.02,2.97,0.04999999999999982
5,10,hard_tft,3.0,2.975,0.02499999999999991
5,10,slow_tft,3.02,2.97,0.04999999999999982
5,10,GrdTFT,3.0,2.975,0.02499999999999991
5,10,prober,2.995,2.97,0.02499999999999991
5,10,mem2,3.0,2.975,0.02499999999999991
5,10,grok:grok-3-mini,3.0,2.975,0.02499999999999991
5,10,Tideman & Chieruzzi,2.98,2.98,0.0
5,10,Nydegger,3.02,2.97,0.04999999999999982
5,10,Grofman,3.0,2.975,0.02499999999999991
5,10,Shubik,3.0,2.975,0.02499999999999991
5,10,Stein & Rapoport: 0.05,2.98,2.98,0.0
5,10,GRIM,3.0,2.975,0.02499999999999991
5,10,Davis: 10,3.0,2.975,0.02499999999999991
5,10,Graaskamp: 0.05,2.78,3.13,-0.3500000000000001
5,10,Downing,3.02,2.92,0.10000000000000009
5,10,"Feld: 1.0, 0.5, 200",1.88,2.08,-0.20000000000000018
5,10,Joss: 0.9,2.835,3.085,-0.25
5,10,Tullock,1.77,1.795,-0.02499999999999991
5,10,Anonymous,2.99,0.815,2.1750000000000003
5,10,Random: 0.5,2.79,0.915,1.875
5,11,Cu,3.02,2.97,0.04999999999999982
5,11,Du,0.995,1.02,-0.025000000000000022
5,11,Tit For Tat,3.0,2.975,0.02499999999999991
5,11,spiteful,3.0,2.975,0.02499999999999991
5,11,soft_majo,3.02,2.97,0.04999999999999982
5,11,hard_majo,1.03,1.03,0.0
5,11,per_cd,2.98,0.555,2.425
5,11,per_ccd,3.42,1.245,2.175
5,11,per_ddc,2.315,0.69,1.625
5,11,mistrust,1.03,1.03,0.0
5,11,WSLS,3.0,2.975,0.02499999999999991
5,11,TFTT,3.02,2.97,0.04999999999999982
5,11,hard_tft,3.0,2.975,0.02499999999999991
5,11,slow_tft,3.02,2.97,0.04999999999999982
5,11,GrdTFT,3.0,2.975,0.02499999999999991
5,11,prober,2.995,2.97,0.02499999999999991
5,11,mem2,3.0,2.975,0.02499999999999991
5,11,grok:grok-3-mini,3.0,2.975,0.02499999999999991
5,11,Tideman & Chieruzzi,2.98,2.98,0.0
5,11,Nydegger,3.02,2.97,0.04999999999999982
5,11,Grofman,3.0,2.975,0.02499999999999991
5,11,Shubik,3.0,2.975,0.02499999999999991
5,11,Stein & Rapoport: 0.05,2.98,2.98,0.0
5,11,GRIM,3.0,2.975,0.02499999999999991
5,11,Davis: 10,3.0,2.975,0.02499999999999991
5,11,Graaskamp: 0.05,2.795,3.12,-0.3250000000000002
5,11,Downing,3.02,2.92,0.10000000000000009
5,11,"Feld: 1.0, 0.5, 200",2.005,2.28,-0.2749999999999999
5,11,Joss: 0.9,1.555,1.68,-0.125
5,11,Tullock,2.01,2.11,-0.10000000000000009
5,11,Anonymous,2.815,0.615,2.2
5,11,Random: 0.5,2.74,0.94,1.8000000000000003
5,12,Cu,3.02,2.97,0.04999999999999982
5,12,Du,0.995,1.02,-0.025000000000000022
5,12,Tit For Tat,3.0,2.975,0.02499999999999991
5,12,spiteful,3.0,2.975,0.02499999999999991
5,12,soft_majo,3.02,2.97,0.04999999999999982
5,12,hard_majo,1.03,1.03,0.0
5,12,per_cd,2.98,0.555,2.425
5,12,per_ccd,3.42,1.245,2.175
5,12,per_ddc,2.315,0.69,1.625
5,12,mistrust,1.03,1.03,0.0
5,12,WSLS,3.0,2.975,0.02499999999999991
5,12,TFTT,3.02,2.97,0.04999999999999982
5,12,hard_tft,3.0,2.975,0.02499999999999991
5,12,slow_tft,3.02,2.97,0.04999999999999982
5,12,GrdTFT,3.0,2.975,0.02499999999999991
5,12,prober,2.995,2.97,0.02499999999999991
5,12,mem2,3.0,2.975,0.02499999999999991
5,12,grok:grok-3-mini,3.0,2.975,0.02499999999999991
5,12,Tideman & Chieruzzi,2.98,2.98,0.0
5,12,Nydegger,3.02,2.97,0.04999999999999982
5,12,Grofman,3.0,2.975,0.02499999999999991
5,12,Shubik,3.0,2.975,0.02499999999999991
5,12,Stein & Rapoport: 0.05,2.98,2.98,0.0
5,12,GRIM,3.0,2.975,0.02499999999999991
5,12,Davis: 10,3.0,2.975,0.02499999999999991
5,12,Graaskamp: 0.05,2.84,3.09,-0.25
5,12,Downing,3.02,2.92,0.10000000000000009
5,12,"Feld: 1.0, 0.5, 200",1.83,1.98,-0.1499999999999999
5,12,Joss: 0.9,1.095,1.145,-0.050000000000000044
5,12,Tullock,1.285,1.36,-0.07500000000000018
5,12,Anonymous,2.715,0.865,1.8499999999999999
5,12,Random: 0.5,2.745,0.62,2.125
5,13,Cu,3.02,2.97,0.04999999999999982
5,13,Du,0.995,1.02,-0.025000000000000022
5,13,Tit For Tat,3.0,2.975,0.02499999999999991
5,13,spiteful,3.0,2.975,0.02499999999999991
5,13,soft_majo,3.02,2.97,0.04999999999999982
5,13,hard_majo,1.03,1.03,0.0
5,13,per_cd,2.98,0.555,2.425
5,13,per_ccd,3.42,1.245,2.175
5,13,per_ddc,2.315,0.69,1.625
5,13,mistrust,1.03,1.03,0.0
5,13,WSLS,3.0,2.975,0.02499999999999991
5,13,TFTT,3.02,2.97,0.04999999999999982
5,13,hard_tft,3.0,2.975,0.02499999999999991
5,13,slow_tft,3.02,2.97,0.04999999999999982
5,13,GrdTFT,3.0,2.975,0.02499999999999991
5,13,prober,2.995,2.97,0.02499999999999991
5,13,mem2,3.0,2.975,0.02499999999999991
5,13,grok:grok-3-mini,3.0,2.975,0.02499999999999991
5,13,Tideman & Chieruzzi,2.98,2.98,0.0
5,13,Nydegger,3.02,2.97,0.04999999999999982
5,13,Grofman,3.02,2.97,0.04999999999999982
5,13,Shubik,3.0,2.975,0.02499999999999991
5,13,Stein & Rapoport: 0.05,2.98,2.98,0.0
5,13,GRIM,3.0,2.975,0.02499999999999991
5,13,Davis: 10,3.0,2.975,0.02499999999999991
5,13,Graaskamp: 0.05,2.795,3.12,-0.3250000000000002
5,13,Downing,3.02,2.92,0.10000000000000009
5,13,"Feld: 1.0, 0.5, 200",1.655,1.755,-0.09999999999999987
5,13,Joss: 0.9,1.61,1.735,-0.125
5,13,Tullock,2.805,3.105,-0.2999999999999998
5,13,Anonymous,3.005,0.805,2.1999999999999997
5,13,Random: 0.5,2.915,0.79,2.125
5,14,Cu,3.02,2.97,0.04999999999999982
5,14,Du,0.995,1.02,-0.025000000000000022
5,14,Tit For Tat,3.0,2.975,0.02499999999999991
5,14,spiteful,3.0,2.975,0.02499999999999991
5,14,soft_majo,3.02,2.97,0.04999999999999982
5,14,hard_majo,1.03,1.03,0.0
5,14,per_cd,2.98,0.555,2.425
5,14,per_ccd,3.42,1.245,2.175
5,14,per_ddc,2.315,0.69,1.625
5,14,mistrust,1.03,1.03,0.0
5,14,WSLS,3.0,2.975,0.02499999999999991
5,14,TFTT,3.02,2.97,0.04999999999999982
5,14,hard_tft,3.0,2.975,0.02499999999999991
5,14,slow_tft,3.02,2.97,0.04999999999999982
5,14,GrdTFT,3.0,2.975,0.02499999999999991
5,14,prober,2.995,2.97,0.02499999999999991
5,14,mem2,3.0,2.975,0.02499999999999991
5,14,grok:grok-3-mini,3.0,2.975,0.02499999999999991
5,14,Tideman & Chieruzzi,2.98,2.98,0.0
5,14,Nydegger,3.02,2.97,0.04999999999999982
5,14,Grofman,3.0,2.975,0.02499999999999991
5,14,Shubik,3.0,2.975,0.02499999999999991
