i,objective,rank,avg,gap,head_mean,head_min,trust_gain_c,trust_loss_d,betrayal_pressure,deadlock_pressure,mutual_relief,volatility_gain,volatility_decay,repair_gain,repair_decay,grace_gain,grace_loss,endgame_rounds,coop_streak_gate,pressure_gate,trust_gate,bias,trust_weight,pressure_weight,volatility_weight,repair_weight,grace_weight,recent_coop_weight,recent_defect_weight,betrayal_weight,score_gap_weight,threshold
26,2.6303325757575755,3,2.6937575757575756,-0.0445757575757586,0.29812500000000003,-1.2400000000000002,0.6737299607309006,1.7613741113803134,1.1126128051772204,0.22890809255455735,0.20737004774258191,0.48393196529663496,0.6571993179160246,0.670770700839392,0.6615180917353544,0.3242717645674792,0.2015490406982538,2,8,2.7181366872272394,0.42308481690831207,0.6196136388570899,0.29225517974936804,0.7098485491218485,0.22524124101837592,0.3776415352797912,0.34295531097218485,0.5793588383235809,0.7621470880936657,0.3413867571762399,0.26153309715943013,0.10330111276749707
33,2.629972159090907,3,2.693090909090907,-0.03406060606060857,0.27734374999999994,-1.205,0.7503557796135634,1.7679185414589056,1.1702751503155944,0.16237356696975452,0.21461272113154653,0.46940393267220504,0.6955871288145014,0.7748471039314605,0.8127661943090987,0.32485791191694524,0.2625261723032238,1,10,2.8633390477285827,0.5902916407157974,0.6045200834888074,0.3124339827985406,0.6983885517402352,0.200435975923405,0.44329717348620123,0.3817312828296996,0.6056955198821227,0.8231220064150584,0.3337625589664613,0.2261187545563402,0.13536975995403688
60,2.6291359848484848,3,2.6918484848484847,-0.04278787878787993,0.2940625,-1.225,0.6502222499920852,1.7709631620050985,1.1099564194411948,0.23594793587443424,0.2367012783384309,0.458771948934528,0.7021932487007626,0.7766305262843192,0.7361273771670456,0.40707864827510704,0.23600838014143008,2,8,2.675957915239647,0.5409884474456997,0.6119587227771127,0.34908583453807074,0.833126312414927,0.11236936553068065,0.39174413681700665,0.3668737067603385,0.6837639727517045,0.7177840001724486,0.35272484182008335,0.19280802520208293,0.055902419715546
45,2.6289272727272714,3,2.6937272727272714,-0.03860606060606253,0.29999999999999993,-1.2600000000000002,0.6480777339654685,1.8219425668810085,1.0745871030985126,0.20122461664683783,0.22796895563638958,0.5811939067990765,0.7416576526848645,0.6849684306880037,0.7854960625780617,0.27520039253418815,0.24809879594945006,2,8,2.6751333747818618,0.576807509400705,0.6383707147517887,0.22942396137115298,0.8200453856455467,0.24443804423201504,0.4920901236967954,0.40953030492358367,0.617377536018077,0.7773701388448315,0.36032348083182225,0.17781770247212755,0.10676598596021436
30,2.628546590909091,3,2.690909090909091,-0.04354545454545544,0.29031250000000003,-1.2150000000000003,0.7439341036031408,1.833307270767386,1.1508624368852252,0.1435901204924636,0.22329664767161067,0.5242263336788708,0.7502091724280102,0.6640955505300056,0.6938163334161797,0.3806191206150349,0.27663065663270675,2,10,2.783288761920859,0.5806787597411169,0.6000216833787654,0.30149441563685825,0.7108088979237253,0.24797043623072734,0.39112032994847956,0.3160339371158475,0.5827986730289358,0.7119287482429119,0.3443898755604716,0.27256232835517674,0.060017149134329935
65,2.6250893939393927,3,2.6899393939393925,-0.04021212121212292,0.27625,-1.225,0.7269572551876922,1.7430993096451264,1.1939848311734358,0.15241644814318883,0.2526158423315107,0.5655593418667864,0.6892861401366432,0.6991102807383648,0.7107824356269156,0.3760788702434489,0.19718523069707036,2,9,2.7188235541412458,0.42013395375544993,0.6900091324284537,0.27779040012140327,0.7051137125647055,0.19474259367812602,0.4672733585894994,0.2723281364723952,0.7117812390093583,0.8585341673802642,0.36073140391943764,0.3024418949908843,0.08630930668313666
24,2.6223479166666643,3,2.6826666666666643,-0.0521212121212149,0.26734374999999994,-1.1549999999999998,0.773343195269203,1.7563507539137486,1.1753679750325408,0.1880193753366325,0.20878147535702396,0.4654339725063577,0.6334456766932852,0.7456414831285297,0.6895772707687543,0.3699253298984353,0.2251563607632724,1,8,2.869332342595983,0.5771831249470134,0.6115138746882475,0.3664118121677167,0.7607288164753442,0.2124476633542695,0.4274868917324862,0.3948158034502364,0.5733401441021037,0.7298850605153724,0.3120831451039941,0.26822626396902544,0.02328489572936556
44,2.6208954545454533,3,2.6845454545454532,-0.04142424242424392,0.29625,-1.2399999999999998,0.7673078613209974,1.7814072363638815,1.1915481697852133,0.1858805022908907,0.20041212433199598,0.4598160138953295,0.6397773716023936,0.7447807574943874,0.7075401655139328,0.2765477893514568,0.2901878373051834,2,8,2.7371076914719974,0.5220366934965959,0.6179632037877358,0.3026119342876521,0.8197517559460734,0.21739680375641085,0.4171033387795247,0.408052082345818,0.6490766035845295,0.8266295514281518,0.3454206589294669,0.18944033423335127,0.06350267388808037
50,2.6190736742424234,3,2.6782424242424234,-0.053787878787880494,0.28359375,-1.1649999999999998,0.686912664194611,1.7710305956969987,1.1488535790259564,0.14917694928523023,0.2588011586282475,0.4596887773695761,0.6390118569208394,0.765728285826352,0.759846868583882,0.39103415384054824,0.23508003641512445,2,7,2.7041682571422863,0.4228684370322404,0.6738721179065456,0.32494457926168374,0.7671538047359577,0.10540277848244209,0.4616172266518903,0.3372220949575454,0.5675434236638812,0.7615219193244307,0.2920643176618578,0.32760343874429215,0.11283071589907992
11,2.6179912878787874,3,2.6888787878787874,-0.039575757575758264,0.2359375,-1.2400000000000002,0.7821810461727519,1.8357576129636246,1.0915016530967045,0.12715196846561422,0.21878111088840735,0.43220203578729166,0.6698566992724102,0.6926090885979267,0.6619959834158917,0.40952554140551894,0.18957805063387068,2,10,2.7122099605717085,0.3988127085069143,0.5864821189166879,0.32413697620753,0.8051134867496658,0.13850677762448213,0.376282606757955,0.325455250113102,0.5789039479030317,0.7453084364050487,0.2648759499418179,0.278222425947255,0.0038907703337791102
1,2.6169486742424235,2,2.7252424242424236,-0.012515151515152922,0.16421875,-1.6,0.7716540876944513,1.7719192937089483,1.09483647284185,0.22789802307122148,0.27720415959679734,0.4830179453049543,0.7321404546067253,0.6741999953065778,0.7546284041904885,0.34590999234582664,0.2796271639430088,2,6,2.7378551563522957,0.5388169815793418,0.6504873414182504,0.32635895498576095,0.7757625222888798,0.21125022097170895,0.5145437712859043,0.34539183522297023,0.6613992355045035,0.7692424610915973,0.2344426090785763,0.29290270749741953,-0.05686242018039019
38,2.616427651515149,2,2.7245151515151496,-0.003939393939396574,0.16593749999999993,-1.6,0.6954527326063822,1.6880910902569275,1.1100836007611479,0.2026915710070347,0.257247513518988,0.46153447964160343,0.6079245879534669,0.7451947639344694,0.684589021296181,0.35986669715567643,0.19206853238812083,2,7,2.8627472797343745,0.4774930355855548,0.6290112136915554,0.2472454362502945,0.674502625852403,0.22278579680746036,0.4734512703120207,0.42203952836269654,0.6514111140892364,0.7456403276337644,0.3748193817454991,0.1978396929918182,-0.08751963266958909
28,2.6157128787878783,3,2.681787878787878,-0.045030303030304086,0.269375,-1.23,0.6723610926520446,1.825531777500477,1.0903760813665884,0.20544763008647354,0.28347725810300817,0.5844917328048905,0.6972197632388815,0.7287360688028064,0.716124028764951,0.372652920454828,0.30010150029810906,2,8,2.8101831642201662,0.38499536748123353,0.7227919055754722,0.34452597836531373,0.7401784794512778,0.1302344670560163,0.41504428076654776,0.30473109638840706,0.6850816900627436,0.7567915534811849,0.32344100994167835,0.1801047440030082,0.1077340174823351
6,2.6139200757575756,3,2.6787575757575754,-0.0579090909090918,0.25968749999999996,-1.1999999999999997,0.6387278900767881,1.711709179025091,1.0843048951221885,0.25308640218528006,0.29672639226288827,0.45913012714320395,0.6942409184118843,0.6547180047055505,0.7079285124384652,0.3161610792838749,0.23616211965068296,2,8,2.7604268658140185,0.44979546954325633,0.5729629342966697,0.3309871201047624,0.806142111824446,0.24332926899685853,0.4266114785411516,0.4139297233964798,0.6888984345155448,0.8573124372021034,0.3269081418432984,0.1731887016132691,0.09009531297038675
72,2.612785037878787,3,2.684878787878787,-0.04154545454545655,0.26921874999999995,-1.3050000000000002,0.6672995439557006,1.8021168757600141,1.2095565716524719,0.10306951082534,0.2923199071286332,0.5353870932679021,0.6986860409416144,0.8008411739589285,0.7207019650832427,0.4139294360304436,0.29666083413170924,2,6,2.8484672969389195,0.5633498088357144,0.5906224652667096,0.2565390177917951,0.7501803882139617,0.19911718964067973,0.4493326200515052,0.30970403335652263,0.5989984472043386,0.8535539514649452,0.3011411733977251,0.30595040705817944,0.013141466781849583
39,2.612386363636362,2,2.721636363636362,-0.00812121212121486,0.15624999999999994,-1.6,0.7056174710241697,1.7341704714095267,1.1599139814372599,0.15741353926367846,0.3082610949120623,0.4383854508742873,0.7599176553389718,0.7448696820451376,0.7180475129866724,0.4140011239474308,0.17911324182281319,2,7,2.7208277788646043,0.4400553346333221,0.6843252179164528,0.31007731701057395,0.6796112614225202,0.22600775504759557,0.4743979312468304,0.3919826771570349,0.711738803597619,0.8237777184308035,0.23229873330128323,0.17518373312110044,0.12383516510875561
31,2.6122481060606058,3,2.6820606060606056,-0.047515151515152176,0.2615624999999999,-1.2650000000000001,0.6628783672434251,1.7822072083710383,1.0894634506713303,0.19310966294646503,0.30133344113308885,0.5872852591973924,0.6163803193227966,0.6840223251022093,0.7470700126889664,0.3041401774626609,0.3045912964795478,2,7,2.6444022928388784,0.5250129575680822,0.5829312593789765,0.29885485152065006,0.8299652859557578,0.11594561928929469,0.44651440156173366,0.34837103815083387,0.624214172291444,0.7589390741479941,0.35105432535325143,0.27417249073076233,-0.06647219833564863
42,2.6108064393939365,2,2.7223939393939363,-0.009393939393942397,0.15343749999999995,-1.625,0.7301129468547296,1.7628036954112314,1.0916222266861648,0.2300078013534511,0.3004814842267536,0.5656966830604131,0.6373963398176498,0.7110004187668537,0.6633986559832604,0.38675675405338694,0.1589563051734888,1,6,2.8583327837143346,0.4479700249998776,0.6521842909057949,0.32868796713038495,0.7884019029090854,0.10626332841602294,0.4600338250487477,0.37375888692338843,0.7083613845612696,0.8257486733194894,0.2537733768077739,0.3248058624106912,0.10530488484950506
43,2.608952462121211,3,2.706121212121211,-0.02321212121212257,0.17359374999999994,-1.475,0.7165983319996005,1.7798612781164254,1.1450431557286191,0.20521995093561357,0.2910008490530805,0.4381390123646244,0.7540605269010499,0.7126034410236246,0.7956545964397874,0.3054952909866625,0.2303542322678926,2,8,2.802052269573036,0.546393556894929,0.6425484532311072,0.2364365311316552,0.7479602109548958,0.12664515203371313,0.5305792948861766,0.36703952145715946,0.6403802982784658,0.804491996064332,0.27884554420903274,0.2907121556393713,0.11611025943356021
54,2.608489204545453,2,2.718545454545453,-0.01306060606060866,0.14953124999999995,-1.6,0.782200514343015,1.7208761500951297,1.1343552204489051,0.14741720298356314,0.26087813319135866,0.5339462253346063,0.6794989851312491,0.7543354763292686,0.7772063351424938,0.35138447191879935,0.24159617031949882,2,10,2.760624187050064,0.5014789560719708,0.7065062080777407,0.284686945946902,0.7305235433801206,0.1836165383537211,0.5087742326721676,0.36142255342493934,0.6575838547903007,0.8528646685770005,0.31806648957555544,0.2574028369858168,-0.03050190023827864
9,2.6069166666666654,3,2.6686666666666654,-0.06433333333333602,0.28875,-1.205,0.7114869093164922,1.7554232737747837,1.1390909733170886,0.14597856376846702,0.21336195071832254,0.5787434204960549,0.6995314763125646,0.6462466049969272,0.7378626014027387,0.40705140022030284,0.246355557752487,2,10,2.7815031585142287,0.5897052535687767,0.6197467385619215,0.2786251398987497,0.783704289374978,0.11460670309017555,0.4126659119933753,0.2944932600062252,0.6210130736265489,0.7773152361376361,0.3264773676054124,0.2517245502016185,-0.06086931058626032
15,2.606020454545453,2,2.713545454545453,-0.017818181818183287,0.17062499999999997,-1.6,0.6864335854239694,1.709560109840881,1.1044873135718325,0.23146112921216272,0.27154612943402506,0.5811139574489311,0.6893486323112552,0.7049534883934325,0.7657446804926497,0.29224677985637487,0.26570062141974826,2,8,2.7102698986323186,0.5678658629432184,0.725742667582365,0.24292191137705965,0.6779003721727899,0.22118031120195114,0.49442760192889035,0.4117575589577931,0.6620385534245438,0.8341349637363856,0.2878312157897979,0.1883651316456589,0.13956520164069458
71,2.604231249999999,3,2.671999999999999,-0.052060606060606585,0.29859375,-1.295,0.6430869485272734,1.7872523193145677,1.1059730443565892,0.21372996844158312,0.2283166770818664,0.49779489097746565,0.7519003441094038,0.7672995277449337,0.7045477382153549,0.39577374527472575,0.24792658175644852,2,6,2.6759338466599063,0.5612145970042698,0.6361056858932924,0.32748413122425,0.7415234733686783,0.25295361715275616,0.3961371162143792,0.31362295634733595,0.6185801291338556,0.7636658255828116,0.2622747904417041,0.2511462701234926,0.010053439460832016
58,2.597147159090906,3,2.709090909090906,-0.015454545454549606,0.15046874999999998,-1.625,0.6781575289347588,1.701508732000766,1.0687774665934617,0.10369578083630998,0.27794564438265135,0.5584386502181993,0.7229188252252827,0.7157304073818088,0.70068253247855,0.3211330624335153,0.26543058034976197,1,9,2.724766714871352,0.36152388933702295,0.634918301801514,0.33493955284287824,0.7337448370370945,0.17668634926218726,0.417318016399028,0.3900651710736064,0.6138979128720798,0.839931804304728,0.30676753479030167,0.20834005888236734,0.01221920625316835
73,2.5951918560606044,3,2.7050606060606044,-0.025242424242427397,0.15109374999999994,-1.6,0.7194109185308037,1.7827879697836668,1.0691025677617223,0.19257155150737312,0.28639744865714517,0.5340281403834163,0.7414887406911529,0.7252631440128974,0.6948278179793911,0.35435040962954806,0.17899246027655363,2,7,2.8148476183832267,0.3720154599476554,0.7033983133713575,0.293735082793814,0.7644935012653657,0.19091766989955777,0.4441846936964219,0.36914529683017244,0.698531202715009,0.8159436518170143,0.2703995124137352,0.32266053192348204,0.07193384781059087
51,2.5912075757575725,3,2.7027575757575724,-0.026454545454549283,0.15374999999999991,-1.625,0.717817331253992,1.7358095852704423,1.102054310994489,0.16865360844498467,0.27672132341353844,0.5071714077938678,0.6283059870543479,0.7595747141574561,0.6861716892071619,0.2763840177769002,0.21926059503358658,1,8,2.6919425866058115,0.5303266821296997,0.6808881879204522,0.35029927674925443,0.8187454112379664,0.2631874882479831,0.46923304847994585,0.41593704774478074,0.570587743064088,0.7589255648352848,0.28791555207676445,0.29240209836228354,0.03663814231411975
17,2.590497537878787,4,2.662878787878787,-0.07572727272727331,0.23015624999999992,-1.25,0.7598401299527375,1.8109926971287067,1.1939525460039375,0.1512469623782363,0.26205110068070275,0.5593087928242753,0.6250696782686909,0.641157743951034,0.6907489352741031,0.40810021560987575,0.2793606077475643,2,6,2.6841944172460925,0.4181936536836074,0.5953506850659754,0.35821534504667824,0.806116814096422,0.114971965124258,0.37594037879039754,0.39420739323730153,0.6174341877237727,0.8002666459664824,0.3314455645479604,0.25921057296074945,-0.05529510505039619
41,2.5882240530303005,3,2.6660303030303005,-0.061606060606063995,0.19828124999999994,-1.27,0.7659782349685075,1.7030014570885574,1.1245624966530907,0.17918664353630442,0.2855528036753756,0.4504477521661303,0.6395752241922038,0.667353204115309,0.79652944347102,0.3041000689379878,0.24998034571746575,1,7,2.6986748974426074,0.5177179326268124,0.6280724288165894,0.2748358148320031,0.8141969279960471,0.14283474359761922,0.5188419355084929,0.269867629398822,0.5645979167193474,0.827464928035352,0.2740894482579978,0.2957711405259029,0.06559831846828718
10,2.574742613636363,6,2.635636363636363,-0.09524242424242546,0.30921874999999993,-1.225,0.6333293714111444,1.7641375517191034,1.174602069550303,0.24214702421001377,0.2885391318460192,0.4765044486415847,0.7424087188924102,0.7158846471616465,0.7023955246579772,0.27632339649871346,0.22096698653609909,2,7,2.7672475770875637,0.5755019859715251,0.6701250804865267,0.27956629626084917,0.8012689626840566,0.17635393247478967,0.38175230425883244,0.3368354731198504,0.6590981612577578,0.792085637034972,0.25396363884403567,0.19376468191440094,0.12269252353459006
5,2.5258844696969684,6,2.6356969696969688,-0.08890909090909149,0.15156249999999996,-1.6,0.7444876671219061,1.75293249302822,1.0556829766721005,0.16579982016834877,0.272348204276281,0.5432858174701203,0.7176651986236982,0.7132857989137241,0.7258454036644806,0.38546979352314237,0.17550538660048337,2,9,2.7658105936494675,0.38715915950221574,0.6484666017083853,0.304058238571079,0.7326660877295783,0.24753436963341868,0.4265409360829078,0.3110902221415232,0.6354522378902904,0.7418425282021697,0.2808771562849863,0.2359422289502915,0.12476899728729846
