seed,repetition,opponent,eleanor_avg,opponent_avg,margin
5,6,Downing,1.125,1.05,0.07499999999999996
5,6,"Feld: 1.0, 0.5, 200",1.775,2.15,-0.375
5,6,Joss: 0.9,1.585,1.81,-0.2250000000000001
5,6,Tullock,1.405,1.43,-0.02499999999999991
5,6,Anonymous,2.73,1.38,1.35
5,6,Random: 0.5,2.7,0.675,2.0250000000000004
5,7,Cu,3.01,2.985,0.02499999999999991
5,7,Du,0.975,1.1,-0.1250000000000001
5,7,Tit For Tat,3.01,2.985,0.02499999999999991
5,7,spiteful,3.01,2.985,0.02499999999999991
5,7,soft_majo,3.01,2.985,0.02499999999999991
5,7,hard_majo,2.99,2.99,0.0
5,7,per_cd,2.685,1.31,1.375
5,7,per_ccd,3.29,1.19,2.1
5,7,per_ddc,2.29,0.765,1.525
5,7,mistrust,2.99,2.99,0.0
5,7,WSLS,3.01,2.985,0.02499999999999991
5,7,TFTT,3.01,2.985,0.02499999999999991
5,7,hard_tft,3.01,2.985,0.02499999999999991
5,7,slow_tft,3.01,2.985,0.02499999999999991
5,7,GrdTFT,3.01,2.985,0.02499999999999991
5,7,prober,3.005,2.98,0.02499999999999991
5,7,mem2,3.01,2.985,0.02499999999999991
5,7,grok:grok-3-mini,3.01,2.985,0.02499999999999991
5,7,Tideman & Chieruzzi,2.975,3.0,-0.02499999999999991
5,7,Nydegger,3.01,2.985,0.02499999999999991
5,7,Grofman,3.01,2.985,0.02499999999999991
5,7,Shubik,3.01,2.985,0.02499999999999991
5,7,Stein & Rapoport: 0.05,2.975,3.0,-0.02499999999999991
5,7,GRIM,3.01,2.985,0.02499999999999991
5,7,Davis: 10,3.01,2.985,0.02499999999999991
5,7,Graaskamp: 0.05,3.38,2.23,1.15
5,7,Downing,1.125,1.05,0.07499999999999996
5,7,"Feld: 1.0, 0.5, 200",1.735,2.01,-0.2749999999999997
5,7,Joss: 0.9,2.45,2.675,-0.22499999999999964
5,7,Tullock,1.6,1.775,-0.17499999999999982
5,7,Anonymous,2.88,0.605,2.275
5,7,Random: 0.5,2.765,0.64,2.125
5,8,Cu,3.01,2.985,0.02499999999999991
5,8,Du,0.975,1.1,-0.1250000000000001
5,8,Tit For Tat,3.01,2.985,0.02499999999999991
5,8,spiteful,3.01,2.985,0.02499999999999991
5,8,soft_majo,3.01,2.985,0.02499999999999991
5,8,hard_majo,2.99,2.99,0.0
5,8,per_cd,2.685,1.31,1.375
5,8,per_ccd,3.29,1.19,2.1
5,8,per_ddc,2.29,0.765,1.525
5,8,mistrust,2.99,2.99,0.0
5,8,WSLS,3.01,2.985,0.02499999999999991
5,8,TFTT,3.01,2.985,0.02499999999999991
5,8,hard_tft,3.01,2.985,0.02499999999999991
5,8,slow_tft,3.01,2.985,0.02499999999999991
5,8,GrdTFT,3.01,2.985,0.02499999999999991
5,8,prober,3.005,2.98,0.02499999999999991
5,8,mem2,3.01,2.985,0.02499999999999991
5,8,grok:grok-3-mini,3.01,2.985,0.02499999999999991
5,8,Tideman & Chieruzzi,2.975,3.0,-0.02499999999999991
5,8,Nydegger,3.01,2.985,0.02499999999999991
5,8,Grofman,3.01,2.985,0.02499999999999991
5,8,Shubik,3.01,2.985,0.02499999999999991
5,8,Stein & Rapoport: 0.05,2.975,3.0,-0.02499999999999991
5,8,GRIM,3.01,2.985,0.02499999999999991
5,8,Davis: 10,3.01,2.985,0.02499999999999991
5,8,Graaskamp: 0.05,3.385,2.135,1.25
5,8,Downing,1.125,1.05,0.07499999999999996
5,8,"Feld: 1.0, 0.5, 200",1.655,1.955,-0.30000000000000004
5,8,Joss: 0.9,1.685,1.96,-0.2749999999999999
5,8,Tullock,1.385,1.435,-0.050000000000000044
5,8,Anonymous,2.795,0.67,2.125
5,8,Random: 0.5,2.73,0.655,2.075
5,9,Cu,3.01,2.985,0.02499999999999991
5,9,Du,0.975,1.1,-0.1250000000000001
5,9,Tit For Tat,3.01,2.985,0.02499999999999991
5,9,spiteful,3.01,2.985,0.02499999999999991
5,9,soft_majo,3.01,2.985,0.02499999999999991
5,9,hard_majo,2.99,2.99,0.0
5,9,per_cd,2.685,1.31,1.375
5,9,per_ccd,3.29,1.19,2.1
5,9,per_ddc,2.29,0.765,1.525
5,9,mistrust,2.99,2.99,0.0
5,9,WSLS,3.01,2.985,0.02499999999999991
5,9,TFTT,3.01,2.985,0.02499999999999991
5,9,hard_tft,3.01,2.985,0.02499999999999991
5,9,slow_tft,3.01,2.985,0.02499999999999991
5,9,GrdTFT,3.01,2.985,0.02499999999999991
5,9,prober,3.005,2.98,0.02499999999999991
5,9,mem2,3.01,2.985,0.02499999999999991
5,9,grok:grok-3-mini,3.01,2.985,0.02499999999999991
5,9,Tideman & Chieruzzi,2.975,3.0,-0.02499999999999991
5,9,Nydegger,3.01,2.985,0.02499999999999991
5,9,Grofman,3.01,2.985,0.02499999999999991
5,9,Shubik,3.01,2.985,0.02499999999999991
5,9,Stein & Rapoport: 0.05,2.975,3.0,-0.02499999999999991
5,9,GRIM,3.01,2.985,0.02499999999999991
5,9,Davis: 10,3.01,2.985,0.02499999999999991
5,9,Graaskamp: 0.05,3.535,1.96,1.5750000000000002
5,9,Downing,1.125,1.05,0.07499999999999996
5,9,"Feld: 1.0, 0.5, 200",1.595,1.82,-0.2250000000000001
5,9,Joss: 0.9,1.835,2.16,-0.3250000000000002
5,9,Tullock,1.68,1.68,0.0
5,9,Anonymous,3.025,0.625,2.4
5,9,Random: 0.5,2.825,0.625,2.2
5,10,Cu,3.01,2.985,0.02499999999999991
5,10,Du,0.975,1.1,-0.1250000000000001
5,10,Tit For Tat,3.01,2.985,0.02499999999999991
5,10,spiteful,3.01,2.985,0.02499999999999991
5,10,soft_majo,3.01,2.985,0.02499999999999991
5,10,hard_majo,2.99,2.99,0.0
5,10,per_cd,2.685,1.31,1.375
5,10,per_ccd,3.29,1.19,2.1
5,10,per_ddc,2.29,0.765,1.525
5,10,mistrust,2.99,2.99,0.0
5,10,WSLS,3.01,2.985,0.02499999999999991
5,10,TFTT,3.01,2.985,0.02499999999999991
5,10,hard_tft,3.01,2.985,0.02499999999999991
5,10,slow_tft,3.01,2.985,0.02499999999999991
5,10,GrdTFT,3.01,2.985,0.02499999999999991
5,10,prober,3.005,2.98,0.02499999999999991
5,10,mem2,3.01,2.985,0.02499999999999991
5,10,grok:grok-3-mini,3.01,2.985,0.02499999999999991
5,10,Tideman & Chieruzzi,2.975,3.0,-0.02499999999999991
5,10,Nydegger,3.01,2.985,0.02499999999999991
5,10,Grofman,3.01,2.985,0.02499999999999991
5,10,Shubik,3.01,2.985,0.02499999999999991
5,10,Stein & Rapoport: 0.05,2.975,3.0,-0.02499999999999991
5,10,GRIM,3.01,2.985,0.02499999999999991
5,10,Davis: 10,3.01,2.985,0.02499999999999991
5,10,Graaskamp: 0.05,3.52,1.97,1.55
5,10,Downing,1.125,1.05,0.07499999999999996
5,10,"Feld: 1.0, 0.5, 200",1.815,2.14,-0.3250000000000002
5,10,Joss: 0.9,2.565,2.74,-0.17500000000000027
5,10,Tullock,1.34,1.415,-0.07499999999999996
5,10,Anonymous,2.79,1.315,1.475
5,10,Random: 0.5,2.69,1.19,1.5
5,11,Cu,3.01,2.985,0.02499999999999991
5,11,Du,0.975,1.1,-0.1250000000000001
5,11,Tit For Tat,3.01,2.985,0.02499999999999991
5,11,spiteful,3.01,2.985,0.02499999999999991
5,11,soft_majo,3.01,2.985,0.02499999999999991
5,11,hard_majo,2.99,2.99,0.0
5,11,per_cd,2.685,1.31,1.375
5,11,per_ccd,3.29,1.19,2.1
5,11,per_ddc,2.29,0.765,1.525
5,11,mistrust,2.99,2.99,0.0
5,11,WSLS,3.01,2.985,0.02499999999999991
5,11,TFTT,3.01,2.985,0.02499999999999991
5,11,hard_tft,3.01,2.985,0.02499999999999991
5,11,slow_tft,3.01,2.985,0.02499999999999991
5,11,GrdTFT,3.01,2.985,0.02499999999999991
5,11,prober,3.005,2.98,0.02499999999999991
5,11,mem2,3.01,2.985,0.02499999999999991
5,11,grok:grok-3-mini,3.01,2.985,0.02499999999999991
5,11,Tideman & Chieruzzi,2.975,3.0,-0.02499999999999991
5,11,Nydegger,3.01,2.985,0.02499999999999991
5,11,Grofman,3.01,2.985,0.02499999999999991
5,11,Shubik,3.01,2.985,0.02499999999999991
5,11,Stein & Rapoport: 0.05,2.975,3.0,-0.02499999999999991
5,11,GRIM,3.01,2.985,0.02499999999999991
5,11,Davis: 10,3.01,2.985,0.02499999999999991
5,11,Graaskamp: 0.05,3.415,2.14,1.275
5,11,Downing,1.125,1.05,0.07499999999999996
5,11,"Feld: 1.0, 0.5, 200",2.035,2.385,-0.34999999999999964
5,11,Joss: 0.9,2.22,2.495,-0.2749999999999999
5,11,Tullock,1.38,1.455,-0.07500000000000018
5,11,Anonymous,2.75,0.75,2.0
5,11,Random: 0.5,2.525,1.4,1.125
5,12,Cu,3.01,2.985,0.02499999999999991
5,12,Du,0.975,1.1,-0.1250000000000001
5,12,Tit For Tat,3.01,2.985,0.02499999999999991
5,12,spiteful,3.01,2.985,0.02499999999999991
5,12,soft_majo,3.01,2.985,0.02499999999999991
5,12,hard_majo,2.99,2.99,0.0
5,12,per_cd,2.685,1.31,1.375
5,12,per_ccd,3.29,1.19,2.1
5,12,per_ddc,2.29,0.765,1.525
5,12,mistrust,2.99,2.99,0.0
5,12,WSLS,3.01,2.985,0.02499999999999991
5,12,TFTT,3.01,2.985,0.02499999999999991
5,12,hard_tft,3.01,2.985,0.02499999999999991
5,12,slow_tft,3.01,2.985,0.02499999999999991
5,12,GrdTFT,3.01,2.985,0.02499999999999991
5,12,prober,3.005,2.98,0.02499999999999991
5,12,mem2,3.01,2.985,0.02499999999999991
5,12,grok:grok-3-mini,3.01,2.985,0.02499999999999991
5,12,Tideman & Chieruzzi,2.975,3.0,-0.02499999999999991
5,12,Nydegger,3.01,2.985,0.02499999999999991
5,12,Grofman,3.01,2.985,0.02499999999999991
5,12,Shubik,3.01,2.985,0.02499999999999991
5,12,Stein & Rapoport: 0.05,2.975,3.0,-0.02499999999999991
5,12,GRIM,3.01,2.985,0.02499999999999991
5,12,Davis: 10,3.01,2.985,0.02499999999999991
5,12,Graaskamp: 0.05,3.475,2.125,1.35
5,12,Downing,1.125,1.05,0.07499999999999996
5,12,"Feld: 1.0, 0.5, 200",1.925,2.3,-0.3749999999999998
5,12,Joss: 0.9,2.285,2.56,-0.2749999999999999
5,12,Tullock,1.32,1.42,-0.09999999999999987
5,12,Anonymous,2.85,0.625,2.225
5,12,Random: 0.5,2.725,0.65,2.075
5,13,Cu,3.01,2.985,0.02499999999999991
5,13,Du,0.975,1.1,-0.1250000000000001
5,13,Tit For Tat,3.01,2.985,0.02499999999999991
5,13,spiteful,3.01,2.985,0.02499999999999991
5,13,soft_majo,3.01,2.985,0.02499999999999991
5,13,hard_majo,2.99,2.99,0.0
5,13,per_cd,2.685,1.31,1.375
5,13,per_ccd,3.29,1.19,2.1
5,13,per_ddc,2.29,0.765,1.525
5,13,mistrust,2.99,2.99,0.0
5,13,WSLS,3.01,2.985,0.02499999999999991
5,13,TFTT,3.01,2.985,0.02499999999999991
5,13,hard_tft,3.01,2.985,0.02499999999999991
5,13,slow_tft,3.01,2.985,0.02499999999999991
5,13,GrdTFT,3.01,2.985,0.02499999999999991
5,13,prober,3.005,2.98,0.02499999999999991
5,13,mem2,3.01,2.985,0.02499999999999991
5,13,grok:grok-3-mini,3.01,2.985,0.02499999999999991
5,13,Tideman & Chieruzzi,2.975,3.0,-0.02499999999999991
5,13,Nydegger,3.01,2.985,0.02499999999999991
5,13,Grofman,3.01,2.985,0.02499999999999991
5,13,Shubik,3.01,2.985,0.02499999999999991
5,13,Stein & Rapoport: 0.05,2.975,3.0,-0.02499999999999991
5,13,GRIM,3.01,2.985,0.02499999999999991
5,13,Davis: 10,3.01,2.985,0.02499999999999991
5,13,Graaskamp: 0.05,3.385,2.185,1.1999999999999997
5,13,Downing,1.125,1.05,0.07499999999999996
5,13,"Feld: 1.0, 0.5, 200",1.945,2.37,-0.42500000000000004
5,13,Joss: 0.9,2.345,2.595,-0.25
5,13,Tullock,1.325,1.475,-0.15000000000000013
5,13,Anonymous,2.71,1.485,1.2249999999999999
5,13,Random: 0.5,2.655,1.38,1.275
5,14,Cu,3.01,2.985,0.02499999999999991
5,14,Du,0.975,1.1,-0.1250000000000001
5,14,Tit For Tat,3.01,2.985,0.02499999999999991
5,14,spiteful,3.01,2.985,0.02499999999999991
5,14,soft_majo,3.01,2.985,0.02499999999999991
5,14,hard_majo,2.99,2.99,0.0
5,14,per_cd,2.685,1.31,1.375
5,14,per_ccd,3.29,1.19,2.1
5,14,per_ddc,2.29,0.765,1.525
5,14,mistrust,2.99,2.99,0.0
5,14,WSLS,3.01,2.985,0.02499999999999991
5,14,TFTT,3.01,2.985,0.02499999999999991
5,14,hard_tft,3.01,2.985,0.02499999999999991
5,14,slow_tft,3.01,2.985,0.02499999999999991
5,14,GrdTFT,3.01,2.985,0.02499999999999991
5,14,prober,3.005,2.98,0.02499999999999991
5,14,mem2,3.01,2.985,0.02499999999999991
5,14,grok:grok-3-mini,3.01,2.985,0.02499999999999991
5,14,Tideman & Chieruzzi,2.975,3.0,-0.02499999999999991
5,14,Nydegger,3.01,2.985,0.02499999999999991
5,14,Grofman,3.01,2.985,0.02499999999999991
5,14,Shubik,3.01,2.985,0.02499999999999991
5,14,Stein & Rapoport: 0.05,2.975,3.0,-0.02499999999999991
5,14,GRIM,3.01,2.985,0.02499999999999991
5,14,Davis: 10,3.01,2.985,0.02499999999999991
5,14,Graaskamp: 0.05,3.315,2.29,1.025
5,14,Downing,1.125,1.05,0.07499999999999996
5,14,"Feld: 1.0, 0.5, 200",1.995,2.32,-0.32499999999999973
5,14,Joss: 0.9,1.845,2.145,-0.30000000000000004
5,14,Tullock,1.24,1.34,-0.10000000000000009
5,14,Anonymous,2.635,0.685,1.9499999999999997
5,14,Random: 0.5,3.135,0.56,2.5749999999999997
5,15,Cu,3.01,2.985,0.02499999999999991
5,15,Du,0.975,1.1,-0.1250000000000001
5,15,Tit For Tat,3.01,2.985,0.02499999999999991
5,15,spiteful,3.01,2.985,0.02499999999999991
5,15,soft_majo,3.01,2.985,0.02499999999999991
5,15,hard_majo,2.99,2.99,0.0
5,15,per_cd,2.685,1.31,1.375
5,15,per_ccd,3.29,1.19,2.1
5,15,per_ddc,2.29,0.765,1.525
5,15,mistrust,2.99,2.99,0.0
5,15,WSLS,3.01,2.985,0.02499999999999991
5,15,TFTT,3.01,2.985,0.02499999999999991
5,15,hard_tft,3.01,2.985,0.02499999999999991
5,15,slow_tft,3.01,2.985,0.02499999999999991
5,15,GrdTFT,3.01,2.985,0.02499999999999991
5,15,prober,3.005,2.98,0.02499999999999991
5,15,mem2,3.01,2.985,0.02499999999999991
5,15,grok:grok-3-mini,3.01,2.985,0.02499999999999991
5,15,Tideman & Chieruzzi,2.975,3.0,-0.02499999999999991
5,15,Nydegger,3.01,2.985,0.02499999999999991
5,15,Grofman,3.01,2.985,0.02499999999999991
5,15,Shubik,3.01,2.985,0.02499999999999991
5,15,Stein & Rapoport: 0.05,2.975,3.0,-0.02499999999999991
5,15,GRIM,3.01,2.985,0.02499999999999991
5,15,Davis: 10,3.01,2.985,0.02499999999999991
5,15,Graaskamp: 0.05,3.505,1.98,1.525
5,15,Downing,1.125,1.05,0.07499999999999996
5,15,"Feld: 1.0, 0.5, 200",1.825,2.2,-0.3750000000000002
5,15,Joss: 0.9,1.405,1.605,-0.19999999999999996
5,15,Tullock,1.555,1.48,0.07499999999999996
5,15,Anonymous,2.65,1.475,1.1749999999999998
5,15,Random: 0.5,2.85,0.625,2.225
5,16,Cu,3.01,2.985,0.02499999999999991
5,16,Du,0.975,1.1,-0.1250000000000001
5,16,Tit For Tat,3.01,2.985,0.02499999999999991
5,16,spiteful,3.01,2.985,0.02499999999999991
5,16,soft_majo,3.01,2.985,0.02499999999999991
5,16,hard_majo,2.99,2.99,0.0
5,16,per_cd,2.685,1.31,1.375
5,16,per_ccd,3.29,1.19,2.1
5,16,per_ddc,2.29,0.765,1.525
5,16,mistrust,2.99,2.99,0.0
5,16,WSLS,3.01,2.985,0.02499999999999991
5,16,TFTT,3.01,2.985,0.02499999999999991
5,16,hard_tft,3.01,2.985,0.02499999999999991
5,16,slow_tft,3.01,2.985,0.02499999999999991
5,16,GrdTFT,3.01,2.985,0.02499999999999991
5,16,prober,3.005,2.98,0.02499999999999991
5,16,mem2,3.01,2.985,0.02499999999999991
5,16,grok:grok-3-mini,3.01,2.985,0.02499999999999991
5,16,Tideman & Chieruzzi,2.975,3.0,-0.02499999999999991
5,16,Nydegger,3.01,2.985,0.02499999999999991
5,16,Grofman,3.01,2.985,0.02499999999999991
5,16,Shubik,3.01,2.985,0.02499999999999991
5,16,Stein & Rapoport: 0.05,2.975,3.0,-0.02499999999999991
5,16,GRIM,3.01,2.985,0.02499999999999991
5,16,Davis: 10,3.01,2.985,0.02499999999999991
5,16,Graaskamp: 0.05,3.375,2.15,1.225
5,16,Downing,1.125,1.05,0.07499999999999996
5,16,"Feld: 1.0, 0.5, 200",1.815,2.115,-0.30000000000000027
5,16,Joss: 0.9,2.2,2.5,-0.2999999999999998
5,16,Tullock,1.31,1.36,-0.050000000000000044
5,16,Anonymous,2.92,0.82,2.1
5,16,Random: 0.5,2.68,0.78,1.9000000000000001
5,17,Cu,3.01,2.985,0.02499999999999991
5,17,Du,0.975,1.1,-0.1250000000000001
5,17,Tit For Tat,3.01,2.985,0.02499999999999991
5,17,spiteful,3.01,2.985,0.02499999999999991
5,17,soft_majo,3.01,2.985,0.02499999999999991
5,17,hard_majo,2.99,2.99,0.0
5,17,per_cd,2.685,1.31,1.375
5,17,per_ccd,3.29,1.19,2.1
5,17,per_ddc,2.29,0.765,1.525
5,17,mistrust,2.99,2.99,0.0
5,17,WSLS,3.01,2.985,0.02499999999999991
5,17,TFTT,3.01,2.985,0.02499999999999991
5,17,hard_tft,3.01,2.985,0.02499999999999991
5,17,slow_tft,3.01,2.985,0.02499999999999991
5,17,GrdTFT,3.01,2.985,0.02499999999999991
5,17,prober,3.005,2.98,0.02499999999999991
5,17,mem2,3.01,2.985,0.02499999999999991
5,17,grok:grok-3-mini,3.01,2.985,0.02499999999999991
5,17,Tideman & Chieruzzi,2.975,3.0,-0.02499999999999991
5,17,Nydegger,3.01,2.985,0.02499999999999991
5,17,Grofman,3.01,2.985,0.02499999999999991
5,17,Shubik,3.01,2.985,0.02499999999999991
5,17,Stein & Rapoport: 0.05,2.975,3.0,-0.02499999999999991
5,17,GRIM,3.01,2.985,0.02499999999999991
5,17,Davis: 10,3.01,2.985,0.02499999999999991
5,17,Graaskamp: 0.05,3.535,1.96,1.5750000000000002
5,17,Downing,1.125,1.05,0.07499999999999996
5,17,"Feld: 1.0, 0.5, 200",1.875,2.2,-0.3250000000000002
5,17,Joss: 0.9,2.34,2.59,-0.25
5,17,Tullock,1.38,1.48,-0.10000000000000009
5,17,Anonymous,2.855,0.78,2.075
5,17,Random: 0.5,3.04,0.565,2.475
5,18,Cu,3.01,2.985,0.02499999999999991
5,18,Du,0.975,1.1,-0.1250000000000001
5,18,Tit For Tat,3.01,2.985,0.02499999999999991
5,18,spiteful,3.01,2.985,0.02499999999999991
5,18,soft_majo,3.01,2.985,0.02499999999999991
5,18,hard_majo,2.99,2.99,0.0
5,18,per_cd,2.685,1.31,1.375
5,18,per_ccd,3.29,1.19,2.1
5,18,per_ddc,2.29,0.765,1.525
5,18,mistrust,2.99,2.99,0.0
5,18,WSLS,3.01,2.985,0.02499999999999991
5,18,TFTT,3.01,2.985,0.02499999999999991
5,18,hard_tft,3.01,2.985,0.02499999999999991
5,18,slow_tft,3.01,2.985,0.02499999999999991
5,18,GrdTFT,3.01,2.985,0.02499999999999991
5,18,prober,3.005,2.98,0.02499999999999991
5,18,mem2,3.01,2.985,0.02499999999999991
5,18,grok:grok-3-mini,3.01,2.985,0.02499999999999991
5,18,Tideman & Chieruzzi,2.975,3.0,-0.02499999999999991
5,18,Nydegger,3.01,2.985,0.02499999999999991
5,18,Grofman,3.01,2.985,0.02499999999999991
5,18,Shubik,3.01,2.985,0.02499999999999991
5,18,Stein & Rapoport: 0.05,2.975,3.0,-0.02499999999999991
5,18,GRIM,3.01,2.985,0.02499999999999991
5,18,Davis: 10,3.01,2.985,0.02499999999999991
5,18,Graaskamp: 0.05,3.36,2.21,1.15
5,18,Downing,1.125,1.05,0.07499999999999996
5,18,"Feld: 1.0, 0.5, 200",1.665,1.94,-0.2749999999999999
5,18,Joss: 0.9,1.315,1.465,-0.15000000000000013
5,18,Tullock,1.48,1.555,-0.07499999999999996
5,18,Anonymous,2.565,1.115,1.45
5,18,Random: 0.5,2.825,0.875,1.9500000000000002
5,19,Cu,3.01,2.985,0.02499999999999991
5,19,Du,0.975,1.1,-0.1250000000000001
5,19,Tit For Tat,3.01,2.985,0.02499999999999991
5,19,spiteful,3.01,2.985,0.02499999999999991
5,19,soft_majo,3.01,2.985,0.02499999999999991
5,19,hard_majo,2.99,2.99,0.0
5,19,per_cd,2.685,1.31,1.375
5,19,per_ccd,3.29,1.19,2.1
5,19,per_ddc,2.29,0.765,1.525
5,19,mistrust,2.99,2.99,0.0
5,19,WSLS,3.01,2.985,0.02499999999999991
5,19,TFTT,3.01,2.985,0.02499999999999991
5,19,hard_tft,3.01,2.985,0.02499999999999991
5,19,slow_tft,3.01,2.985,0.02499999999999991
5,19,GrdTFT,3.01,2.985,0.02499999999999991
5,19,prober,3.005,2.98,0.02499999999999991
5,19,mem2,3.01,2.985,0.02499999999999991
5,19,grok:grok-3-mini,3.01,2.985,0.02499999999999991
5,19,Tideman & Chieruzzi,2.975,3.0,-0.02499999999999991
5,19,Nydegger,3.01,2.985,0.02499999999999991
5,19,Grofman,3.01,2.985,0.02499999999999991
5,19,Shubik,3.01,2.985,0.02499999999999991
5,19,Stein & Rapoport: 0.05,2.975,3.0,-0.02499999999999991
5,19,GRIM,3.01,2.985,0.02499999999999991
5,19,Davis: 10,3.01,2.985,0.02499999999999991
5,19,Graaskamp: 0.05,3.505,2.03,1.475
5,19,Downing,1.125,1.05,0.07499999999999996
5,19,"Feld: 1.0, 0.5, 200",1.615,1.89,-0.2749999999999999
5,19,Joss: 0.9,2.45,2.675,-0.22499999999999964
5,19,Tullock,1.385,1.51,-0.125
5,19,Anonymous,2.715,0.99,1.7249999999999999
5,19,Random: 0.5,2.92,0.62,2.3
6,0,Cu,3.01,2.985,0.02499999999999991
6,0,Du,0.975,1.1,-0.1250000000000001
6,0,Tit For Tat,3.01,2.985,0.02499999999999991
6,0,spiteful,3.01,2.985,0.02499999999999991
6,0,soft_majo,3.01,2.985,0.02499999999999991
6,0,hard_majo,2.99,2.99,0.0
6,0,per_cd,2.685,1.31,1.375
6,0,per_ccd,3.29,1.19,2.1
6,0,per_ddc,2.29,0.765,1.525
6,0,mistrust,2.99,2.99,0.0
6,0,WSLS,3.01,2.985,0.02499999999999991
6,0,TFTT,3.01,2.985,0.02499999999999991
6,0,hard_tft,3.01,2.985,0.02499999999999991
6,0,slow_tft,3.01,2.985,0.02499999999999991
6,0,GrdTFT,3.01,2.985,0.02499999999999991
6,0,prober,3.005,2.98,0.02499999999999991
6,0,mem2,3.01,2.985,0.02499999999999991
6,0,grok:grok-3-mini,3.01,2.985,0.02499999999999991
6,0,Tideman & Chieruzzi,2.975,3.0,-0.02499999999999991
6,0,Nydegger,3.01,2.985,0.02499999999999991
6,0,Grofman,3.01,2.985,0.02499999999999991
6,0,Shubik,3.01,2.985,0.02499999999999991
6,0,Stein & Rapoport: 0.05,2.975,3.0,-0.02499999999999991
6,0,GRIM,3.01,2.985,0.02499999999999991
6,0,Davis: 10,3.01,2.985,0.02499999999999991
6,0,Graaskamp: 0.05,3.41,2.16,1.25
6,0,Downing,1.125,1.05,0.07499999999999996
6,0,"Feld: 1.0, 0.5, 200",1.665,1.94,-0.2749999999999999
6,0,Joss: 0.9,2.53,2.755,-0.2250000000000001
6,0,Tullock,1.345,1.495,-0.15000000000000013
6,0,Anonymous,2.63,0.83,1.7999999999999998
6,0,Random: 0.5,2.895,0.62,2.275
6,1,Cu,3.01,2.985,0.02499999999999991
6,1,Du,0.975,1.1,-0.1250000000000001
6,1,Tit For Tat,3.01,2.985,0.02499999999999991
6,1,spiteful,3.01,2.985,0.02499999999999991
6,1,soft_majo,3.01,2.985,0.02499999999999991
6,1,hard_majo,2.99,2.99,0.0
6,1,per_cd,2.685,1.31,1.375
6,1,per_ccd,3.29,1.19,2.1
6,1,per_ddc,2.29,0.765,1.525
6,1,mistrust,2.99,2.99,0.0
6,1,WSLS,3.01,2.985,0.02499999999999991
6,1,TFTT,3.01,2.985,0.02499999999999991
6,1,hard_tft,3.01,2.985,0.02499999999999991
6,1,slow_tft,3.01,2.985,0.02499999999999991
6,1,GrdTFT,3.01,2.985,0.02499999999999991
6,1,prober,3.005,2.98,0.02499999999999991
6,1,mem2,3.01,2.985,0.02499999999999991
6,1,grok:grok-3-mini,3.01,2.985,0.02499999999999991
6,1,Tideman & Chieruzzi,2.975,3.0,-0.02499999999999991
6,1,Nydegger,3.01,2.985,0.02499999999999991
6,1,Grofman,3.01,2.985,0.02499999999999991
6,1,Shubik,3.01,2.985,0.02499999999999991
6,1,Stein & Rapoport: 0.05,2.975,3.0,-0.02499999999999991
6,1,GRIM,3.01,2.985,0.02499999999999991
6,1,Davis: 10,3.01,2.985,0.02499999999999991
6,1,Graaskamp: 0.05,3.545,1.97,1.575
6,1,Downing,1.125,1.05,0.07499999999999996
6,1,"Feld: 1.0, 0.5, 200",1.9,2.175,-0.2749999999999999
6,1,Joss: 0.9,1.865,2.165,-0.30000000000000004
6,1,Tullock,1.28,1.355,-0.07499999999999996
6,1,Anonymous,2.725,1.0,1.725
6,1,Random: 0.5,2.65,1.225,1.4249999999999998
6,2,Cu,3.01,2.985,0.02499999999999991
6,2,Du,0.975,1.1,-0.1250000000000001
6,2,Tit For Tat,3.01,2.985,0.02499999999999991
6,2,spiteful,3.01,2.985,0.02499999999999991
6,2,soft_majo,3.01,2.985,0.02499999999999991
6,2,hard_majo,2.99,2.99,0.0
6,2,per_cd,2.685,1.31,1.375
6,2,per_ccd,3.29,1.19,2.1
6,2,per_ddc,2.29,0.765,1.525
6,2,mistrust,2.99,2.99,0.0
6,2,WSLS,3.01,2.985,0.02499999999999991
6,2,TFTT,3.01,2.985,0.02499999999999991
6,2,hard_tft,3.01,2.985,0.02499999999999991
6,2,slow_tft,3.01,2.985,0.02499999999999991
6,2,GrdTFT,3.01,2.985,0.02499999999999991
6,2,prober,3.005,2.98,0.02499999999999991
6,2,mem2,3.01,2.985,0.02499999999999991
6,2,grok:grok-3-mini,3.01,2.985,0.02499999999999991
6,2,Tideman & Chieruzzi,2.975,3.0,-0.02499999999999991
6,2,Nydegger,3.01,2.985,0.02499999999999991
6,2,Grofman,3.01,2.985,0.02499999999999991
6,2,Shubik,3.01,2.985,0.02499999999999991
6,2,Stein & Rapoport: 0.05,2.975,3.0,-0.02499999999999991
6,2,GRIM,3.01,2.985,0.02499999999999991
6,2,Davis: 10,3.01,2.985,0.02499999999999991
6,2,Graaskamp: 0.05,3.44,2.115,1.3249999999999997
6,2,Downing,1.125,1.05,0.07499999999999996
6,2,"Feld: 1.0, 0.5, 200",1.705,2.005,-0.2999999999999998
6,2,Joss: 0.9,2.185,2.485,-0.2999999999999998
6,2,Tullock,1.51,1.535,-0.02499999999999991
6,2,Anonymous,2.885,0.735,2.15
6,2,Random: 0.5,2.81,1.485,1.325
6,3,Cu,3.01,2.985,0.02499999999999991
