iteration,objective,trust_gain_c,trust_loss_d,betrayal_pressure,deadlock_pressure,mutual_relief,volatility_gain,volatility_decay,repair_gain,repair_decay,grace_gain,grace_loss,endgame_rounds,coop_streak_gate,pressure_gate,trust_gate,bias,trust_weight,pressure_weight,volatility_weight,repair_weight,grace_weight,recent_coop_weight,recent_defect_weight,betrayal_weight,score_gap_weight,threshold,rank,average_score_per_turn,gap_to_best_other,head_mean_margin,head_min_margin,head_negative_count
24,2.560110416666665,0.4469086003655843,1.6970148140756147,1.0505351029378402,0.30601635639156555,0.4731684154132179,0.9330380111024202,0.803211293018212,0.5563794397834697,0.8122260552002608,0.19770402458434483,0.38335333809318356,1,6,2.7303002115549084,0.7317558276208593,0.5061618940276253,0.4305134928877421,1.0548132170251299,0.3525087916282298,0.3685931592277568,0.13168264088055465,0.23555193841586847,0.3315294913402624,0.8256240828448265,0.1617411480147651,0.15402706325646584,7,2.628666666666665,-0.0979696969696997,0.31203125,-1.325,7
28,2.560008901515151,0.5583735625098731,1.3367042895762364,1.4371756702345815,0.2651318556923769,0.46209346852364774,0.5535257893044642,0.8121388875650997,0.9197444869134854,0.4173851866551106,0.18420981990337948,0.3487010511438092,2,5,3.196609402516491,0.08015684400617878,0.499826325306264,0.26688227865691705,0.7313598140476882,0.30539057954615634,0.4200588650189121,0.23259854264940322,0.42799714531615973,0.6134715195360805,0.8248298559443934,0.31839502783722273,0.04414457699915708,6,2.6295151515151507,-0.09500000000000108,0.31078124999999995,-1.3349999999999997,5
69,2.5582759469696965,0.8232381923159956,1.5751189821104685,1.6892275222230633,0.6932160670084865,0.537454182981371,0.48535967225346927,0.8099306606931664,0.46839212866425184,0.5773358792733694,0.25408146485427135,0.7184972391627775,2,5,1.8390606825620825,-0.024412877750564832,-0.013790183388163735,0.19565473623118562,0.5046893528086402,0.19903749089234946,0.696702646466956,0.19274776548509082,0.4542071468179457,0.8298753177997789,0.3209355631771282,0.1388950324144957,0.14949016166745754,7,2.6099696969696966,-0.12218181818181906,0.32921875,-1.1400000000000001,5
42,2.557814393939391,0.8733563994609989,1.5629937301385763,1.191660159773525,0.4988143304017014,0.3217238719289062,0.5684940439202798,0.5723910140273977,0.9098816809651058,0.7216315985844367,0.18026210336746062,0.4351770051527466,1,5,2.8420457627445574,-0.19812628462344167,0.5260020004109898,0.4606566777933594,0.8255298497165545,0.3221799521669759,0.6566102206168833,0.35182117001580027,0.3692529848182594,0.9498935311407015,0.3826610131384381,0.26351583094859116,0.01302476802997199,3,2.667939393939391,-0.06306060606060893,0.16562499999999994,-1.625,8
38,2.554760037878787,0.3812630237338545,1.765810851831647,1.8781757868776108,0.30064397823698485,0.665298116228956,0.6575265705729361,0.553782808045567,0.8924650894310291,0.6419743146328514,0.06426316908936339,0.4309172651542652,2,9,1.9915806877815017,0.6910155451915967,0.31434894181795586,0.2629235705330835,0.6340441895249997,0.26729549146883647,0.5663826372034656,0.20971296899816388,0.4391741557890446,0.5119034748050746,0.8099532521691633,0.2702086678897165,0.3521733965417494,6,2.6258787878787873,-0.10151515151515245,0.3173437499999999,-1.365,5
17,2.545474621212122,0.515168040887982,1.0885871487821404,1.0808317040872573,0.4026553502285314,0.4044165827285193,0.6025915916265803,0.6563303525624397,0.5908066592812039,0.4097088536600525,0.18499579397528876,0.2379485717206537,0,7,2.390645451053139,0.5479407533804119,-0.12061816280455878,0.19031795341651264,1.0315867767499498,0.3953657327524128,0.3866697823285338,0.28936475378337867,0.5315229325316885,0.5257224481051597,0.3235760567149032,0.08388418132926667,0.12130045014755944,6,2.616212121212122,-0.11118181818181805,0.2971875,-1.33,7
78,2.543084469696968,0.7027145291238481,0.9662432158616038,1.3416698172509378,0.3704899254365492,0.47876425958193963,0.678430057846845,0.7399437699001763,0.5951649640670131,0.6814043703121865,0.3054822979539434,0.2632855174118155,1,8,1.7230415362373916,0.7255624312700002,0.37026078544825797,0.19300695511732718,0.4568085646261722,0.10990288009642663,0.6717647642867269,0.2752605792532655,0.5347895913537926,0.8348807032927259,0.3557527566007698,0.06493981488338704,0.11651983610426805,4,2.656696969696968,-0.07409090909091143,0.13656249999999998,-1.625,8
76,2.5101195075757587,0.8938366950972618,1.7966890680642116,1.057703309603926,0.46740233273806253,0.5972212890372723,0.9341745014022611,0.627873703328878,1.0529768404361293,0.5195056370061011,0.13085910314424212,0.33578319548363944,0,6,2.003045157781585,0.502911607475047,0.5018165383967135,0.18911346192385792,0.641653137769977,0.4873668633714807,0.48934691852293344,0.0953808668595269,0.32499464934393796,0.3770384325250942,0.3579279241922711,0.21706492091212798,0.385345614540171,10,2.5885757575757586,-0.13966666666666638,0.15953125,-1.22,7
63,2.49571193181818,0.8867119711703757,0.8480964123153983,1.7426348371077722,0.5756267624060225,0.3434490175191871,0.6492501370468124,0.845524920546854,0.4926813350589381,0.6717515022078223,0.3367148248877235,0.3979128666182533,2,4,2.399550843461692,0.07282656389406778,0.6579157856475397,0.47689311608346874,0.8872170596568028,0.24677215640130337,0.22899369997821029,0.2671279506010515,0.29536825179526405,0.3786470234225041,0.6032479934765387,0.1263631324375254,0.0417128996487337,7,2.60381818181818,-0.12336363636363856,0.16578124999999994,-1.6,6
32,2.4954467803030296,0.4617593794101909,0.9888453207518476,0.9214476505153817,0.28771859700617736,0.7237224444166304,0.49620144513983094,0.5961704467343922,0.5874266722111664,0.7702475491537895,0.2883012945551045,0.6198119082301807,2,6,3.053760526675677,0.36877161474963244,-0.05217850508550806,0.21527942255142216,0.8499495789637134,0.25045589450687555,0.4533964632122316,0.3000495236315139,0.681167667485206,0.5139512303375238,0.6243913833501991,0.2976081847163196,0.4483150331172806,7,2.6043030303030297,-0.13039393939394017,0.15953124999999993,-1.6,6
75,2.493960227272727,0.40453530480108585,1.1443378224722731,1.2371321499708494,0.6285225950428207,0.5996850786218966,0.7537153144250659,0.6299113074313851,0.5475542236370237,0.43276996482458,0.20454653055180533,0.37880807131645927,2,7,2.8458972387222357,-0.12964472452650616,0.7687220942499555,0.28786251877917485,1.0086810351435815,0.2553735142090229,0.5300454361138269,0.08246942154438167,0.333174548132834,0.6719023067759693,0.3633962846359843,0.2582169775440197,-0.05398831304611304,8,2.602272727272727,-0.12830303030303014,0.16406249999999992,-1.6,6
18,2.4931147727272727,0.46577572973915526,1.143094391896555,1.4272651847771236,0.5841984606239687,0.6068301505306368,0.8327187023750107,0.6050532517730962,1.0542073221902615,0.5969973873287664,0.15187574050040634,0.3328529698921602,2,5,2.3885688916424077,0.29556555337424845,0.8832522043172539,0.5453753501614368,0.7988427581062146,0.14452713914094284,0.6105075426599059,0.27776873927686846,0.6087719131131176,0.947110487663388,0.7746570000293971,0.3427258366655625,0.23994697414955865,6,2.6017272727272727,-0.12706060606060676,0.16156249999999997,-1.6,6
57,2.4919535984848453,0.8061667899871476,0.9892109844985887,1.060983965785676,0.5848107775938228,0.3798664378628467,0.5038559647250694,0.7343630214473698,1.16312394734851,0.5416220859003893,0.32891145370495783,0.6913604275323542,1,8,2.350698312655629,0.2609612502497171,0.27501773599943585,0.3104316009635176,0.9890987557967335,0.33049263137766616,0.49178519792963216,0.2496886656197298,0.1955594774214806,0.3842508535293199,0.6337262226552252,0.2458955197353893,0.22221195084134607,7,2.6014848484848456,-0.13309090909091204,0.15390624999999997,-1.6,8
13,2.4918609848484827,0.8213088911980031,1.7365790460981163,1.3824292820611188,0.33350623598687856,0.7311741520684347,0.5056080315329008,0.5597772304047864,1.0371996657991343,0.7654966374062768,0.14174613621784224,0.46823159242062573,1,8,3.0894818171954723,0.7437695621460629,0.5034920545189363,0.4683242685414991,0.8080285242645497,0.18077800680354758,0.24153365825282688,0.11632330644565093,0.5603646507807759,0.7020653583699115,0.22571181064792067,0.1376095987728279,-0.05173446328733945,7,2.6028484848484825,-0.13224242424242716,0.15843749999999995,-1.625,8
41,2.490622916666666,0.6865474774849464,1.597444244845148,1.477350801231345,0.42790901540610904,0.7885539419772041,0.6388015324757483,0.6520413263559868,0.9189908623324687,0.47778982951528415,0.09402386373524253,0.7218755722226764,2,9,2.6544535567638845,0.5695925495164205,0.854800799737166,0.5273269160895413,0.9726509351755255,0.4501661644816961,0.307332104946062,0.1141460430269882,0.22057290360330803,0.7974321236510395,0.4271072127117821,0.23136233128246542,0.39847121828563636,7,2.599666666666666,-0.12118181818181961,0.15796874999999994,-1.6,6
61,2.489575568181817,0.7362530237771225,0.9420077067176932,1.0499088022159848,0.38507754830719026,0.7312415703212363,0.8079198688338699,0.6754199284581283,1.159479397485355,0.6242102517957662,0.16998319625447111,0.6716112742740794,1,7,2.706979557425741,0.11390720422236195,-0.1119523510052017,0.3154385902084156,0.9956972747609105,0.18034246060322934,0.6324133249132851,0.14135033386928583,0.190140878506447,0.4201632252013231,0.44001266552968976,0.10143195286624601,0.03482672393213865,7,2.601181818181817,-0.13230303030303192,0.15328124999999998,-1.625,8
19,2.4893668560606037,0.37480434433888177,1.4803899103087494,0.9917764900379549,0.4314479641153568,0.5326826998825169,1.0538614028728803,0.6693361864503837,0.6636040193625888,0.83505612311295,0.29005970361469446,0.7179389245587284,1,5,1.9903908304774642,-0.021961526534553133,0.347311676480168,0.22143742739662686,0.9667880013889396,0.2910329056988935,0.19243343319982212,0.21542346674073104,0.520136414416956,0.6372722298955762,0.3697503128020835,0.33194139625321134,-0.02952685677453072,6,2.5990606060606036,-0.13190909090909386,0.16921874999999997,-1.625,8
56,2.489361931818179,0.8467238605037196,1.3098295830251019,1.1670596929611536,0.1941126924158894,0.3784523814295278,0.9910616569844608,0.6430435275589637,1.194618246329553,0.39546446018695985,0.21697663813579776,0.6160466927706075,1,9,3.1906349115127632,0.6668948425842682,0.6388651462870116,0.3873024785909077,0.9260816975091222,0.1333514995864353,0.5591487983364587,0.23852118308192116,0.2027167035683004,0.7296713758436286,0.8869745044844339,0.1814604401583625,-0.03548762546700544,7,2.600818181818179,-0.13633333333333608,0.15453124999999995,-1.625,8
77,2.4870248106060604,0.6813186627501338,1.459694207374389,1.2239287985618503,0.3967664912422735,0.6465782797234352,0.6682536591573169,0.47538040063848513,0.7968343462823413,0.7243973789142697,0.3363928238986246,0.28071749440114896,2,4,1.9519513721984467,0.36391409932156166,-0.15951411070334592,0.38257479014689044,1.0395935988245584,0.17624573855074038,0.1941223439335063,0.13347740221288362,0.5029490360810612,0.7956966506253702,0.5920783062768702,0.2288958107897922,0.3650979193168685,7,2.59260606060606,-0.13615151515151558,0.17015624999999993,-1.5750000000000002,6
15,2.486646780303028,0.7072911746495211,1.242177652826658,0.9786903375536463,0.4232488175398956,0.5129733672733915,0.8323073044901872,0.7888364679000421,0.6926011033854358,0.6247889631220016,0.2973012635210947,0.7223142165085432,1,9,3.138059404289304,-0.023384012629816542,0.7367078911685618,0.4290112012852034,0.7981815718757519,0.42700677361625305,0.5975658827645283,0.05967439420555087,0.6671266753843429,0.7617458454697574,0.5473230930904804,0.11312553202109119,0.47815772671704726,8,2.5993030303030276,-0.12803030303030605,0.14453124999999994,-1.625,8
3,2.486297537878787,0.5011399320621546,0.8851050699231975,1.0711391317107588,0.3072123299218543,0.4802239783032668,0.47855576680564343,0.6981373800923489,1.103003847587848,0.6919881903038174,0.0703928405691229,0.5566727025085683,2,5,1.7131544568926007,0.18469903633578327,0.4830586042085743,0.5300565947205526,1.05381987113917,0.32781256897946354,0.4738681442746645,0.3854640684168762,0.2263759714258396,0.5818571641152905,0.24615778862253868,0.28237888279761225,0.32486961823750515,9,2.593878787878787,-0.1326060606060624,0.17015624999999995,-1.6,6
11,2.4841806818181804,0.5408895111459229,0.9892533102441113,1.4215270381566318,0.4971049242578204,0.5553133455664098,0.5355147625164763,0.45493821153307284,1.17236388350454,0.6944654914099703,0.30343374529656997,0.6628927967285245,1,7,1.980037705095265,0.7635333992265605,0.7757618177207695,0.1763487359682728,0.8594149869927122,0.30015701628770197,0.1633404133767541,0.24906327923408095,0.4902715176682383,0.5349166023403977,0.39137488410099175,0.3159126614656844,0.33650152061672023,8,2.5968181818181804,-0.1300606060606082,0.14468749999999994,-1.625,8
5,2.4835229166666677,0.606768825149109,1.1792514032585082,1.2242877373815193,0.3531767264224083,0.4671464526355126,0.9892358886612226,0.8383828452831381,0.47568393132642844,0.683846076053535,0.20865229990277678,0.42723850860873824,0,6,1.8405086180232468,0.2368980256250321,0.24949342841034122,0.44239791741103796,0.47921593779513966,0.20480422459325276,0.19858114784585051,0.12926087146363202,0.1190595446804519,0.3277971798495428,0.5524233866328732,0.26449377511695976,-0.03053071713873938,7,2.598666666666668,-0.12924242424242305,0.14046874999999998,-1.6500000000000004,8
40,2.48285606060606,0.8739378352972393,1.782285077419996,1.7083977430805521,0.5415244574912021,0.7311948451940686,0.583929920137326,0.6769472347628201,1.0473579642229995,0.42288170228683586,0.3451456674728841,0.3588959566295746,2,9,2.4867022026037784,-0.023155533732815592,0.5949782244342228,0.5082015458257781,0.939386745242514,0.45607682408201355,0.38918762783317595,0.3671361825468062,0.4624361645432351,0.22130395581013138,0.5223377065397274,0.24544334683139096,0.23197294467515836,9,2.59360606060606,-0.13257575757575868,0.14374999999999993,-1.6,6
22,2.4815316287878773,0.5161993773825727,0.887834836944174,1.852746240412821,0.2582826191169126,0.7875045526534197,0.4784994318592579,0.49591089055293563,0.7987785118424355,0.6289481227453277,0.32183246882890887,0.6021305013385908,2,7,1.705933510023761,-0.1794310330284667,0.4212933655001337,0.19427836000941964,0.9744709069717561,0.4106682678521191,0.4786065071592893,0.15632985304259686,0.6828370666497362,0.7158950360019505,0.5637765573160192,0.07901254978787278,0.37898234332571923,9,2.5897878787878774,-0.14409090909091127,0.16453124999999993,-1.6,6
23,2.4813371212121216,0.8665155496714553,0.8153492257417935,1.4422032967185685,0.2287124008382877,0.6718557803713393,0.5985232324262818,0.830552799619378,0.9293150994163897,0.4970021730389017,0.13054367723085747,0.694851780856959,0,7,2.395523619015414,0.6289982559522656,0.5568794680376774,0.18357374432606016,0.8442637545497391,0.3512767403941821,0.25697098144119374,0.21458454944011174,0.4686054231198813,0.20023610375181275,0.4882631136848484,0.26813930081564813,0.2855252612069765,7,2.5972121212121215,-0.13439393939393973,0.134375,-1.6500000000000004,8
39,2.480383333333333,0.7377274094073885,1.1876881612787367,0.9624216470335623,0.6743813847556446,0.5276631325487708,0.5485844545441773,0.8400491677169353,0.507463567777988,0.5084818217192275,0.1833620789325488,0.4654449598459977,2,5,2.628501200628328,0.5250511449176674,0.4103887284122066,0.5478108844900221,0.5388944341632737,0.3569823162612429,0.34718562363486827,0.20221212166306662,0.16611685503750176,0.9072053132629843,0.549403533005298,0.13085853080391147,0.46029698633007554,9,2.5893333333333333,-0.13100000000000067,0.1587499999999999,-1.6,6
64,2.479327083333333,0.8112222569951355,1.2714217676291972,1.2712411729551885,0.5406139710884765,0.7427748619988752,0.9989082542130805,0.5900775377541567,0.8781754459965625,0.6471690688638465,0.3102707563267748,0.5349118387033128,2,7,2.4425489731379635,-0.14065230482638041,0.5321889849530437,0.19763435065068977,1.0430523261804,0.20507016326471464,0.6876176805732345,0.24507872574901035,0.11880757747068066,0.2763763902109192,0.26272477197574406,0.17703774631151836,0.5440580043384938,9,2.5883333333333334,-0.13627272727272777,0.15828124999999993,-1.6,6
54,2.478947537878788,0.6484833221232787,1.4682132794147846,1.0613024703579537,0.21954864127412832,0.6138083910757819,0.7298062701648609,0.8196754973637034,0.6879225109654711,0.8166407303882357,0.14134351441322074,0.4214809858901758,0,9,3.1206632076959058,0.2587635550330994,0.39806614460550277,0.35429382071364734,1.012771296212684,0.16639634293263478,0.5365491099949693,0.1952810321316657,0.46966179081577,0.9471602880243271,0.7434553814369815,0.06280368728898017,0.02767557620772826,7,2.594878787878788,-0.1349393939393937,0.13390624999999998,-1.6500000000000004,8
72,2.476232765151516,0.892528938239711,1.4262367467678754,1.5818778423853144,0.35718546367552856,0.7305738057624134,0.6540839796407191,0.6738925290820541,0.7181870076198116,0.78652867899707,0.14221872264793523,0.6840674703830028,0,4,3.087334689334382,-0.1917075320992882,0.05920049517893905,0.4141272857465771,0.7909676796798781,0.3910942353255713,0.2598109321042754,0.191682368851613,0.5137591816301059,0.6964867069614398,0.3023245887459989,0.08171445619405367,0.1368281225286741,9,2.594151515151516,-0.1349999999999989,0.11734375,-1.6500000000000004,8
8,2.476177840909089,0.7661600591312614,1.2388072311209117,0.9643765745883157,0.5207342058163031,0.7768787101001069,0.9169638944373818,0.7865564758903538,1.1513535683389273,0.48573508057137493,0.19588732905036998,0.6076774137935097,1,6,3.1502103939442923,0.22326598468735076,-0.2739082025927611,0.18803968183053787,0.7275718944166085,0.10756719192527463,0.4854241235658755,0.398077949296062,0.6597899120966637,0.9400260399993474,0.3867691556474633,0.10408865088381504,-0.054125618533451804,9,2.591909090909089,-0.13378787878788145,0.11890624999999996,-1.625,8
46,2.4714842803030304,0.4593777824817141,1.5297307061476113,0.9930103867833385,0.4657280296712413,0.6912193835618172,1.0071006319801141,0.5232765339753147,1.0432842816220715,0.7339453968022098,0.16746147172717613,0.464435216618062,0,8,1.7287021817085393,0.7064185714311033,0.24305239166076592,0.16064852872816168,0.6216147738600287,0.3370401161095191,0.6540277283539093,0.1107922303831583,0.5529842118436266,0.3672841175018079,0.536695933573796,0.05356601860641336,0.11417875998828458,8,2.5873030303030307,-0.14609090909090794,0.13484374999999998,-1.6500000000000004,8
6,2.470879545454546,0.6780644184569253,0.8910182436843855,0.9364392220047079,0.38977788258831575,0.6295242384788977,0.4980448143870599,0.5797720767417682,0.8334650917688102,0.6227439732690461,0.05998244496542492,0.3051475162180546,0,6,1.8823321050720798,0.6438534248183223,-0.14601913626025845,0.4279208077480039,0.6519028444268269,0.262247489627377,0.2736609402641925,0.3086064169172092,0.161986886010308,0.380743963970244,0.3031696294234543,0.18808014674184942,0.2633485581254763,8,2.5864545454545462,-0.14193939393939425,0.136875,-1.6500000000000004,8
45,2.470791287878788,0.4292380297041156,1.2290410176478572,1.6531677080107827,0.2829755779774742,0.7618652508987482,0.44070079255447586,0.7611082240369131,0.9271570403015691,0.35828922211145736,0.33001974067496026,0.5135711283998561,0,6,1.8612425145254206,0.09069755654850137,0.5144313987589324,0.4305747682625952,0.5000031217473531,0.33445827480138324,0.29447307036020015,0.06142776326982659,0.5654730231011019,0.3653226370252131,0.21389003937236228,0.22447243544260453,0.08742631431729694,9,2.585878787878788,-0.14493939393939348,0.1409375,-1.6500000000000004,8
34,2.4659732954545457,0.8604421702091193,0.9207512046191766,1.40379507464128,0.5341071532837081,0.7674015090599315,0.6559441064180391,0.8276939145610522,0.4127040053823565,0.7882428917618243,0.06589342267736024,0.7202255409727616,0,7,2.3949631260243702,0.15950323017854035,0.7678828253916694,0.20239446581954484,0.8367346597080796,0.19599793632427326,0.3233244387789591,0.26277052822522634,0.1755327673500714,0.6172858889636941,0.7296422522630963,0.1951661441423092,0.5240483858055736,9,2.581454545454546,-0.14472727272727282,0.13765624999999998,-1.6500000000000004,8
37,2.465807954545455,0.8533992061093075,1.239944706402004,1.5665020625638877,0.35454314925268116,0.6572896923407888,1.008276795559084,0.4605140705811259,0.7443076081179723,0.8369684115478286,0.34785338990165265,0.48854843594938424,0,5,2.25149480613113,0.7571887004622722,0.8858859134274357,0.512461343284255,0.8036405301944443,0.2815944770730401,0.5625936585914246,0.08672741878431081,0.3821757445944294,0.5775524433300732,0.5471476718367876,0.09858737904404405,0.35758483701381116,9,2.582545454545455,-0.14103030303030284,0.12718749999999998,-1.6500000000000004,8
9,2.448123863636362,0.8619454135553333,0.826002579342705,0.9724702406579809,0.516986441807743,0.7686421472790663,0.7738991224825991,0.4752197324291114,0.4281774943690099,0.7597582004256566,0.2565127592349668,0.3707065001492145,1,6,3.11762570830212,-0.0804303708205692,0.4307952766626579,0.16743556965240813,1.0533008170643918,0.1465197790854625,0.33478652178378415,0.17320569782124154,0.5299819929648044,0.5500902304809805,0.6047842322845354,0.24147851567743456,0.2741122404909955,12,2.5686363636363616,-0.16345454545454796,0.07906249999999997,-1.625,8
