seed,repetition,opponent,eleanor_avg
2,18,Graaskamp: 0.05,3.43
2,18,Downing,1.125
2,18,"Feld: 1.0, 0.5, 200",1.825
2,18,Joss: 0.9,1.705
2,18,Tullock,1.41
2,18,Anonymous,2.77
2,18,Random: 0.5,3.065
2,19,Cu,3.01
2,19,Du,0.975
2,19,Tit For Tat,3.01
2,19,spiteful,3.01
2,19,soft_majo,3.01
2,19,hard_majo,2.99
2,19,per_cd,2.685
2,19,per_ccd,3.29
2,19,per_ddc,2.29
2,19,mistrust,2.99
2,19,WSLS,3.01
2,19,TFTT,3.01
2,19,hard_tft,3.01
2,19,slow_tft,3.01
2,19,GrdTFT,3.01
2,19,prober,3.005
2,19,mem2,3.01
2,19,grok:grok-3-mini,3.01
2,19,Tideman & Chieruzzi,2.975
2,19,Nydegger,3.01
2,19,Grofman,3.01
2,19,Shubik,3.01
2,19,Stein & Rapoport: 0.05,2.975
2,19,GRIM,3.01
2,19,Davis: 10,3.01
2,19,Graaskamp: 0.05,3.425
2,19,Downing,1.125
2,19,"Feld: 1.0, 0.5, 200",1.705
2,19,Joss: 0.9,2.305
2,19,Tullock,1.28
2,19,Anonymous,3.015
2,19,Random: 0.5,2.89
3,0,Cu,3.01
3,0,Du,0.975
3,0,Tit For Tat,3.01
3,0,spiteful,3.01
3,0,soft_majo,3.01
3,0,hard_majo,2.99
3,0,per_cd,2.685
3,0,per_ccd,3.29
3,0,per_ddc,2.29
3,0,mistrust,2.99
3,0,WSLS,3.01
3,0,TFTT,3.01
3,0,hard_tft,3.01
3,0,slow_tft,3.01
3,0,GrdTFT,3.01
3,0,prober,3.005
3,0,mem2,3.01
3,0,grok:grok-3-mini,3.01
3,0,Tideman & Chieruzzi,2.975
3,0,Nydegger,3.01
3,0,Grofman,3.01
3,0,Shubik,3.01
3,0,Stein & Rapoport: 0.05,2.975
3,0,GRIM,3.01
3,0,Davis: 10,3.01
3,0,Graaskamp: 0.05,3.55
3,0,Downing,1.125
3,0,"Feld: 1.0, 0.5, 200",1.985
3,0,Joss: 0.9,1.605
3,0,Tullock,1.275
3,0,Anonymous,2.93
3,0,Random: 0.5,2.76
3,1,Cu,3.01
3,1,Du,0.975
3,1,Tit For Tat,3.01
3,1,spiteful,3.01
3,1,soft_majo,3.01
3,1,hard_majo,2.99
3,1,per_cd,2.685
3,1,per_ccd,3.29
3,1,per_ddc,2.29
3,1,mistrust,2.99
3,1,WSLS,3.01
3,1,TFTT,3.01
3,1,hard_tft,3.01
3,1,slow_tft,3.01
3,1,GrdTFT,3.01
3,1,prober,3.005
3,1,mem2,3.01
3,1,grok:grok-3-mini,3.01
3,1,Tideman & Chieruzzi,2.975
3,1,Nydegger,3.01
3,1,Grofman,3.01
3,1,Shubik,3.01
3,1,Stein & Rapoport: 0.05,2.975
3,1,GRIM,3.01
3,1,Davis: 10,3.01
3,1,Graaskamp: 0.05,3.405
3,1,Downing,1.125
3,1,"Feld: 1.0, 0.5, 200",1.475
3,1,Joss: 0.9,1.245
3,1,Tullock,1.515
3,1,Anonymous,3.09
3,1,Random: 0.5,2.975
3,2,Cu,3.01
3,2,Du,0.975
3,2,Tit For Tat,3.01
3,2,spiteful,3.01
3,2,soft_majo,3.01
3,2,hard_majo,2.99
3,2,per_cd,2.685
3,2,per_ccd,3.29
3,2,per_ddc,2.29
3,2,mistrust,2.99
3,2,WSLS,3.01
3,2,TFTT,3.01
3,2,hard_tft,3.01
3,2,slow_tft,3.01
3,2,GrdTFT,3.01
3,2,prober,3.005
3,2,mem2,3.01
3,2,grok:grok-3-mini,3.01
3,2,Tideman & Chieruzzi,2.975
3,2,Nydegger,3.01
3,2,Grofman,3.01
3,2,Shubik,3.01
3,2,Stein & Rapoport: 0.05,2.975
3,2,GRIM,3.01
3,2,Davis: 10,3.01
3,2,Graaskamp: 0.05,3.43
3,2,Downing,1.125
3,2,"Feld: 1.0, 0.5, 200",1.77
3,2,Joss: 0.9,1.865
3,2,Tullock,1.59
3,2,Anonymous,3.225
3,2,Random: 0.5,2.81
3,3,Cu,3.01
3,3,Du,0.975
3,3,Tit For Tat,3.01
3,3,spiteful,3.01
3,3,soft_majo,3.01
3,3,hard_majo,2.99
3,3,per_cd,2.685
3,3,per_ccd,3.29
3,3,per_ddc,2.29
3,3,mistrust,2.99
3,3,WSLS,3.01
3,3,TFTT,3.01
3,3,hard_tft,3.01
3,3,slow_tft,3.01
3,3,GrdTFT,3.01
3,3,prober,3.005
3,3,mem2,3.01
3,3,grok:grok-3-mini,3.01
3,3,Tideman & Chieruzzi,2.975
3,3,Nydegger,3.01
3,3,Grofman,3.01
3,3,Shubik,3.01
3,3,Stein & Rapoport: 0.05,2.975
3,3,GRIM,3.01
3,3,Davis: 10,3.01
3,3,Graaskamp: 0.05,3.41
3,3,Downing,1.125
3,3,"Feld: 1.0, 0.5, 200",1.865
3,3,Joss: 0.9,2.115
3,3,Tullock,1.425
3,3,Anonymous,2.785
3,3,Random: 0.5,2.885
3,4,Cu,3.01
3,4,Du,0.975
3,4,Tit For Tat,3.01
3,4,spiteful,3.01
3,4,soft_majo,3.01
3,4,hard_majo,2.99
3,4,per_cd,2.685
3,4,per_ccd,3.29
3,4,per_ddc,2.29
3,4,mistrust,2.99
3,4,WSLS,3.01
3,4,TFTT,3.01
3,4,hard_tft,3.01
3,4,slow_tft,3.01
3,4,GrdTFT,3.01
3,4,prober,3.005
3,4,mem2,3.01
3,4,grok:grok-3-mini,3.01
3,4,Tideman & Chieruzzi,2.975
3,4,Nydegger,3.01
3,4,Grofman,3.01
3,4,Shubik,3.01
3,4,Stein & Rapoport: 0.05,2.975
3,4,GRIM,3.01
3,4,Davis: 10,3.01
3,4,Graaskamp: 0.05,3.3
3,4,Downing,1.125
3,4,"Feld: 1.0, 0.5, 200",1.555
3,4,Joss: 0.9,2.24
3,4,Tullock,1.4
3,4,Anonymous,2.995
3,4,Random: 0.5,2.765
3,5,Cu,3.01
3,5,Du,0.975
3,5,Tit For Tat,3.01
3,5,spiteful,3.01
3,5,soft_majo,3.01
3,5,hard_majo,2.99
3,5,per_cd,2.685
3,5,per_ccd,3.29
3,5,per_ddc,2.29
3,5,mistrust,2.99
3,5,WSLS,3.01
3,5,TFTT,3.01
3,5,hard_tft,3.01
3,5,slow_tft,3.01
3,5,GrdTFT,3.01
3,5,prober,3.005
3,5,mem2,3.01
3,5,grok:grok-3-mini,3.01
3,5,Tideman & Chieruzzi,2.975
3,5,Nydegger,3.01
3,5,Grofman,3.01
3,5,Shubik,3.01
3,5,Stein & Rapoport: 0.05,2.975
3,5,GRIM,3.01
3,5,Davis: 10,3.01
3,5,Graaskamp: 0.05,3.64
3,5,Downing,1.125
3,5,"Feld: 1.0, 0.5, 200",1.805
3,5,Joss: 0.9,2.545
3,5,Tullock,1.285
3,5,Anonymous,3.115
3,5,Random: 0.5,3.145
3,6,Cu,3.01
3,6,Du,0.975
3,6,Tit For Tat,3.01
3,6,spiteful,3.01
3,6,soft_majo,3.01
3,6,hard_majo,2.99
3,6,per_cd,2.685
3,6,per_ccd,3.29
3,6,per_ddc,2.29
3,6,mistrust,2.99
3,6,WSLS,3.01
3,6,TFTT,3.01
3,6,hard_tft,3.01
3,6,slow_tft,3.01
3,6,GrdTFT,3.01
3,6,prober,3.005
3,6,mem2,3.01
3,6,grok:grok-3-mini,3.01
3,6,Tideman & Chieruzzi,2.975
3,6,Nydegger,3.01
3,6,Grofman,3.01
3,6,Shubik,3.01
3,6,Stein & Rapoport: 0.05,2.975
3,6,GRIM,3.01
3,6,Davis: 10,3.01
3,6,Graaskamp: 0.05,3.465
3,6,Downing,1.125
3,6,"Feld: 1.0, 0.5, 200",1.705
3,6,Joss: 0.9,2.205
3,6,Tullock,1.525
3,6,Anonymous,2.975
3,6,Random: 0.5,2.695
3,7,Cu,3.01
3,7,Du,0.975
3,7,Tit For Tat,3.01
3,7,spiteful,3.01
3,7,soft_majo,3.01
3,7,hard_majo,2.99
3,7,per_cd,2.685
3,7,per_ccd,3.29
3,7,per_ddc,2.29
3,7,mistrust,2.99
3,7,WSLS,3.01
3,7,TFTT,3.01
3,7,hard_tft,3.01
3,7,slow_tft,3.01
3,7,GrdTFT,3.01
3,7,prober,3.005
3,7,mem2,3.01
3,7,grok:grok-3-mini,3.01
3,7,Tideman & Chieruzzi,2.975
3,7,Nydegger,3.01
3,7,Grofman,3.01
3,7,Shubik,3.01
3,7,Stein & Rapoport: 0.05,2.975
3,7,GRIM,3.01
3,7,Davis: 10,3.01
3,7,Graaskamp: 0.05,3.41
3,7,Downing,1.125
3,7,"Feld: 1.0, 0.5, 200",1.725
3,7,Joss: 0.9,2.07
3,7,Tullock,1.565
3,7,Anonymous,3.06
3,7,Random: 0.5,3.045
3,8,Cu,3.01
3,8,Du,0.975
3,8,Tit For Tat,3.01
3,8,spiteful,3.01
3,8,soft_majo,3.01
3,8,hard_majo,2.99
3,8,per_cd,2.685
3,8,per_ccd,3.29
3,8,per_ddc,2.29
3,8,mistrust,2.99
3,8,WSLS,3.01
3,8,TFTT,3.01
3,8,hard_tft,3.01
3,8,slow_tft,3.01
3,8,GrdTFT,3.01
3,8,prober,3.005
3,8,mem2,3.01
3,8,grok:grok-3-mini,3.01
3,8,Tideman & Chieruzzi,2.975
3,8,Nydegger,3.01
3,8,Grofman,3.01
3,8,Shubik,3.01
3,8,Stein & Rapoport: 0.05,2.975
3,8,GRIM,3.01
3,8,Davis: 10,3.01
3,8,Graaskamp: 0.05,3.305
3,8,Downing,1.125
3,8,"Feld: 1.0, 0.5, 200",1.965
3,8,Joss: 0.9,2.205
3,8,Tullock,1.595
3,8,Anonymous,2.735
3,8,Random: 0.5,2.87
3,9,Cu,3.01
3,9,Du,0.975
3,9,Tit For Tat,3.01
3,9,spiteful,3.01
3,9,soft_majo,3.01
3,9,hard_majo,2.99
3,9,per_cd,2.685
3,9,per_ccd,3.29
3,9,per_ddc,2.29
3,9,mistrust,2.99
3,9,WSLS,3.01
3,9,TFTT,3.01
3,9,hard_tft,3.01
3,9,slow_tft,3.01
3,9,GrdTFT,3.01
3,9,prober,3.005
3,9,mem2,3.01
3,9,grok:grok-3-mini,3.01
3,9,Tideman & Chieruzzi,2.975
3,9,Nydegger,3.01
3,9,Grofman,3.01
3,9,Shubik,3.01
3,9,Stein & Rapoport: 0.05,2.975
3,9,GRIM,3.01
3,9,Davis: 10,3.01
3,9,Graaskamp: 0.05,3.46
3,9,Downing,1.125
3,9,"Feld: 1.0, 0.5, 200",1.825
3,9,Joss: 0.9,1.875
3,9,Tullock,1.46
3,9,Anonymous,3.37
3,9,Random: 0.5,2.785
3,10,Cu,3.01
3,10,Du,0.975
3,10,Tit For Tat,3.01
3,10,spiteful,3.01
3,10,soft_majo,3.01
3,10,hard_majo,2.99
3,10,per_cd,2.685
3,10,per_ccd,3.29
3,10,per_ddc,2.29
3,10,mistrust,2.99
3,10,WSLS,3.01
3,10,TFTT,3.01
3,10,hard_tft,3.01
3,10,slow_tft,3.01
3,10,GrdTFT,3.01
3,10,prober,3.005
3,10,mem2,3.01
3,10,grok:grok-3-mini,3.01
3,10,Tideman & Chieruzzi,2.975
3,10,Nydegger,3.01
3,10,Grofman,3.01
3,10,Shubik,3.01
3,10,Stein & Rapoport: 0.05,2.975
3,10,GRIM,3.01
3,10,Davis: 10,3.01
3,10,Graaskamp: 0.05,3.495
3,10,Downing,1.125
3,10,"Feld: 1.0, 0.5, 200",1.715
3,10,Joss: 0.9,2.115
3,10,Tullock,1.5
3,10,Anonymous,2.89
3,10,Random: 0.5,3.03
3,11,Cu,3.01
3,11,Du,0.975
3,11,Tit For Tat,3.01
3,11,spiteful,3.01
3,11,soft_majo,3.01
3,11,hard_majo,2.99
3,11,per_cd,2.685
3,11,per_ccd,3.29
3,11,per_ddc,2.29
3,11,mistrust,2.99
3,11,WSLS,3.01
3,11,TFTT,3.01
3,11,hard_tft,3.01
3,11,slow_tft,3.01
3,11,GrdTFT,3.01
3,11,prober,3.005
3,11,mem2,3.01
3,11,grok:grok-3-mini,3.01
3,11,Tideman & Chieruzzi,2.975
3,11,Nydegger,3.01
3,11,Grofman,3.01
3,11,Shubik,3.01
3,11,Stein & Rapoport: 0.05,2.975
3,11,GRIM,3.01
3,11,Davis: 10,3.01
3,11,Graaskamp: 0.05,3.555
3,11,Downing,1.125
3,11,"Feld: 1.0, 0.5, 200",1.745
3,11,Joss: 0.9,2.24
3,11,Tullock,1.65
3,11,Anonymous,2.78
3,11,Random: 0.5,3.01
3,12,Cu,3.01
3,12,Du,0.975
3,12,Tit For Tat,3.01
3,12,spiteful,3.01
3,12,soft_majo,3.01
3,12,hard_majo,2.99
3,12,per_cd,2.685
3,12,per_ccd,3.29
3,12,per_ddc,2.29
3,12,mistrust,2.99
3,12,WSLS,3.01
3,12,TFTT,3.01
3,12,hard_tft,3.01
3,12,slow_tft,3.01
3,12,GrdTFT,3.01
3,12,prober,3.005
3,12,mem2,3.01
3,12,grok:grok-3-mini,3.01
3,12,Tideman & Chieruzzi,2.975
3,12,Nydegger,3.01
3,12,Grofman,3.01
3,12,Shubik,3.01
3,12,Stein & Rapoport: 0.05,2.975
3,12,GRIM,3.01
3,12,Davis: 10,3.01
3,12,Graaskamp: 0.05,3.395
3,12,Downing,1.125
3,12,"Feld: 1.0, 0.5, 200",1.775
3,12,Joss: 0.9,1.855
3,12,Tullock,1.55
3,12,Anonymous,2.835
3,12,Random: 0.5,2.92
3,13,Cu,3.01
3,13,Du,0.975
3,13,Tit For Tat,3.01
3,13,spiteful,3.01
3,13,soft_majo,3.01
3,13,hard_majo,2.99
3,13,per_cd,2.685
3,13,per_ccd,3.29
3,13,per_ddc,2.29
3,13,mistrust,2.99
3,13,WSLS,3.01
3,13,TFTT,3.01
3,13,hard_tft,3.01
3,13,slow_tft,3.01
3,13,GrdTFT,3.01
3,13,prober,3.005
3,13,mem2,3.01
3,13,grok:grok-3-mini,3.01
3,13,Tideman & Chieruzzi,2.975
3,13,Nydegger,3.01
3,13,Grofman,3.01
3,13,Shubik,3.01
3,13,Stein & Rapoport: 0.05,2.975
3,13,GRIM,3.01
3,13,Davis: 10,3.01
3,13,Graaskamp: 0.05,3.56
3,13,Downing,1.125
3,13,"Feld: 1.0, 0.5, 200",1.555
3,13,Joss: 0.9,1.515
3,13,Tullock,1.365
3,13,Anonymous,2.78
3,13,Random: 0.5,2.745
3,14,Cu,3.01
3,14,Du,0.975
3,14,Tit For Tat,3.01
3,14,spiteful,3.01
3,14,soft_majo,3.01
3,14,hard_majo,2.99
3,14,per_cd,2.685
3,14,per_ccd,3.29
3,14,per_ddc,2.29
3,14,mistrust,2.99
3,14,WSLS,3.01
3,14,TFTT,3.01
3,14,hard_tft,3.01
3,14,slow_tft,3.01
3,14,GrdTFT,3.01
3,14,prober,3.005
3,14,mem2,3.01
3,14,grok:grok-3-mini,3.01
3,14,Tideman & Chieruzzi,2.975
3,14,Nydegger,3.01
3,14,Grofman,3.01
3,14,Shubik,3.01
3,14,Stein & Rapoport: 0.05,2.975
3,14,GRIM,3.01
3,14,Davis: 10,3.01
3,14,Graaskamp: 0.05,3.35
3,14,Downing,1.125
3,14,"Feld: 1.0, 0.5, 200",1.855
3,14,Joss: 0.9,2.09
3,14,Tullock,1.495
3,14,Anonymous,2.79
3,14,Random: 0.5,2.865
3,15,Cu,3.01
3,15,Du,0.975
3,15,Tit For Tat,3.01
3,15,spiteful,3.01
3,15,soft_majo,3.01
3,15,hard_majo,2.99
3,15,per_cd,2.685
3,15,per_ccd,3.29
3,15,per_ddc,2.29
3,15,mistrust,2.99
3,15,WSLS,3.01
3,15,TFTT,3.01
3,15,hard_tft,3.01
3,15,slow_tft,3.01
3,15,GrdTFT,3.01
3,15,prober,3.005
3,15,mem2,3.01
3,15,grok:grok-3-mini,3.01
3,15,Tideman & Chieruzzi,2.975
3,15,Nydegger,3.01
3,15,Grofman,3.01
3,15,Shubik,3.01
3,15,Stein & Rapoport: 0.05,2.975
3,15,GRIM,3.01
3,15,Davis: 10,3.01
3,15,Graaskamp: 0.05,3.365
3,15,Downing,1.125
3,15,"Feld: 1.0, 0.5, 200",1.575
3,15,Joss: 0.9,1.455
3,15,Tullock,1.5
3,15,Anonymous,3.25
3,15,Random: 0.5,2.775
3,16,Cu,3.01
3,16,Du,0.975
3,16,Tit For Tat,3.01
3,16,spiteful,3.01
3,16,soft_majo,3.01
3,16,hard_majo,2.99
3,16,per_cd,2.685
3,16,per_ccd,3.29
3,16,per_ddc,2.29
3,16,mistrust,2.99
3,16,WSLS,3.01
3,16,TFTT,3.01
3,16,hard_tft,3.01
3,16,slow_tft,3.01
3,16,GrdTFT,3.01
3,16,prober,3.005
3,16,mem2,3.01
3,16,grok:grok-3-mini,3.01
3,16,Tideman & Chieruzzi,2.975
3,16,Nydegger,3.01
3,16,Grofman,3.01
3,16,Shubik,3.01
3,16,Stein & Rapoport: 0.05,2.975
3,16,GRIM,3.01
3,16,Davis: 10,3.01
3,16,Graaskamp: 0.05,3.41
3,16,Downing,1.125
3,16,"Feld: 1.0, 0.5, 200",1.945
3,16,Joss: 0.9,2.275
3,16,Tullock,1.405
3,16,Anonymous,2.93
3,16,Random: 0.5,3.055
3,17,Cu,3.01
3,17,Du,0.975
3,17,Tit For Tat,3.01
3,17,spiteful,3.01
3,17,soft_majo,3.01
3,17,hard_majo,2.99
3,17,per_cd,2.685
3,17,per_ccd,3.29
3,17,per_ddc,2.29
3,17,mistrust,2.99
3,17,WSLS,3.01
3,17,TFTT,3.01
3,17,hard_tft,3.01
3,17,slow_tft,3.01
3,17,GrdTFT,3.01
3,17,prober,3.005
3,17,mem2,3.01
3,17,grok:grok-3-mini,3.01
3,17,Tideman & Chieruzzi,2.975
3,17,Nydegger,3.01
3,17,Grofman,3.01
3,17,Shubik,3.01
3,17,Stein & Rapoport: 0.05,2.975
3,17,GRIM,3.01
3,17,Davis: 10,3.01
3,17,Graaskamp: 0.05,3.41
3,17,Downing,1.125
3,17,"Feld: 1.0, 0.5, 200",1.955
3,17,Joss: 0.9,1.215
3,17,Tullock,1.285
3,17,Anonymous,2.9
3,17,Random: 0.5,2.685
3,18,Cu,3.01
3,18,Du,0.975
3,18,Tit For Tat,3.01
3,18,spiteful,3.01
3,18,soft_majo,3.01
3,18,hard_majo,2.99
3,18,per_cd,2.685
3,18,per_ccd,3.29
3,18,per_ddc,2.29
3,18,mistrust,2.99
3,18,WSLS,3.01
3,18,TFTT,3.01
3,18,hard_tft,3.01
3,18,slow_tft,3.01
3,18,GrdTFT,3.01
3,18,prober,3.005
3,18,mem2,3.01
3,18,grok:grok-3-mini,3.01
3,18,Tideman & Chieruzzi,2.975
3,18,Nydegger,3.01
3,18,Grofman,3.01
3,18,Shubik,3.01
3,18,Stein & Rapoport: 0.05,2.975
3,18,GRIM,3.01
3,18,Davis: 10,3.01
3,18,Graaskamp: 0.05,3.48
3,18,Downing,1.125
3,18,"Feld: 1.0, 0.5, 200",1.955
3,18,Joss: 0.9,2.34
3,18,Tullock,1.52
3,18,Anonymous,2.73
3,18,Random: 0.5,2.89
3,19,Cu,3.01
3,19,Du,0.975
3,19,Tit For Tat,3.01
3,19,spiteful,3.01
3,19,soft_majo,3.01
3,19,hard_majo,2.99
3,19,per_cd,2.685
3,19,per_ccd,3.29
3,19,per_ddc,2.29
3,19,mistrust,2.99
3,19,WSLS,3.01
3,19,TFTT,3.01
3,19,hard_tft,3.01
3,19,slow_tft,3.01
3,19,GrdTFT,3.01
3,19,prober,3.005
3,19,mem2,3.01
3,19,grok:grok-3-mini,3.01
3,19,Tideman & Chieruzzi,2.975
3,19,Nydegger,3.01
3,19,Grofman,3.01
3,19,Shubik,3.01
3,19,Stein & Rapoport: 0.05,2.975
3,19,GRIM,3.01
3,19,Davis: 10,3.01
3,19,Graaskamp: 0.05,3.455
3,19,Downing,1.125
3,19,"Feld: 1.0, 0.5, 200",1.825
3,19,Joss: 0.9,2.24
3,19,Tullock,1.3
3,19,Anonymous,2.895
3,19,Random: 0.5,2.93
4,0,Cu,3.01
4,0,Du,0.975
4,0,Tit For Tat,3.01
4,0,spiteful,3.01
4,0,soft_majo,3.01
4,0,hard_majo,2.99
4,0,per_cd,2.685
4,0,per_ccd,3.29
4,0,per_ddc,2.29
4,0,mistrust,2.99
4,0,WSLS,3.01
4,0,TFTT,3.01
4,0,hard_tft,3.01
4,0,slow_tft,3.01
4,0,GrdTFT,3.01
4,0,prober,3.005
4,0,mem2,3.01
4,0,grok:grok-3-mini,3.01
4,0,Tideman & Chieruzzi,2.975
4,0,Nydegger,3.01
4,0,Grofman,3.01
4,0,Shubik,3.01
4,0,Stein & Rapoport: 0.05,2.975
4,0,GRIM,3.01
4,0,Davis: 10,3.01
4,0,Graaskamp: 0.05,3.425
4,0,Downing,1.125
4,0,"Feld: 1.0, 0.5, 200",2.095
4,0,Joss: 0.9,2.2
4,0,Tullock,1.27
4,0,Anonymous,2.605
4,0,Random: 0.5,3.22
4,1,Cu,3.01
4,1,Du,0.975
4,1,Tit For Tat,3.01
4,1,spiteful,3.01
4,1,soft_majo,3.01
4,1,hard_majo,2.99
4,1,per_cd,2.685
4,1,per_ccd,3.29
4,1,per_ddc,2.29
4,1,mistrust,2.99
4,1,WSLS,3.01
4,1,TFTT,3.01
4,1,hard_tft,3.01
4,1,slow_tft,3.01
4,1,GrdTFT,3.01
4,1,prober,3.005
4,1,mem2,3.01
4,1,grok:grok-3-mini,3.01
4,1,Tideman & Chieruzzi,2.975
4,1,Nydegger,3.01
4,1,Grofman,3.01
4,1,Shubik,3.01
4,1,Stein & Rapoport: 0.05,2.975
4,1,GRIM,3.01
4,1,Davis: 10,3.01
4,1,Graaskamp: 0.05,3.445
4,1,Downing,1.125
4,1,"Feld: 1.0, 0.5, 200",1.785
4,1,Joss: 0.9,1.875
4,1,Tullock,1.59
4,1,Anonymous,2.825
4,1,Random: 0.5,2.865
4,2,Cu,3.01
4,2,Du,0.975
4,2,Tit For Tat,3.01
4,2,spiteful,3.01
4,2,soft_majo,3.01
4,2,hard_majo,2.99
4,2,per_cd,2.685
4,2,per_ccd,3.29
4,2,per_ddc,2.29
4,2,mistrust,2.99
4,2,WSLS,3.01
4,2,TFTT,3.01
4,2,hard_tft,3.01
4,2,slow_tft,3.01
4,2,GrdTFT,3.01
4,2,prober,3.005
4,2,mem2,3.01
4,2,grok:grok-3-mini,3.01
4,2,Tideman & Chieruzzi,2.975
4,2,Nydegger,3.01
4,2,Grofman,3.01
4,2,Shubik,3.01
4,2,Stein & Rapoport: 0.05,2.975
4,2,GRIM,3.01
4,2,Davis: 10,3.01
4,2,Graaskamp: 0.05,3.495
4,2,Downing,1.125
4,2,"Feld: 1.0, 0.5, 200",1.695
4,2,Joss: 0.9,2.09
4,2,Tullock,1.47
4,2,Anonymous,2.865
4,2,Random: 0.5,2.92
4,3,Cu,3.01
4,3,Du,0.975
4,3,Tit For Tat,3.01
4,3,spiteful,3.01
4,3,soft_majo,3.01
4,3,hard_majo,2.99
4,3,per_cd,2.685
4,3,per_ccd,3.29
4,3,per_ddc,2.29
4,3,mistrust,2.99
4,3,WSLS,3.01
4,3,TFTT,3.01
4,3,hard_tft,3.01
4,3,slow_tft,3.01
4,3,GrdTFT,3.01
4,3,prober,3.005
4,3,mem2,3.01
4,3,grok:grok-3-mini,3.01
4,3,Tideman & Chieruzzi,2.975
4,3,Nydegger,3.01
4,3,Grofman,3.01
4,3,Shubik,3.01
4,3,Stein & Rapoport: 0.05,2.975
4,3,GRIM,3.01
4,3,Davis: 10,3.01
4,3,Graaskamp: 0.05,3.36
4,3,Downing,1.125
4,3,"Feld: 1.0, 0.5, 200",1.675
4,3,Joss: 0.9,2.18
4,3,Tullock,1.425
4,3,Anonymous,2.85
4,3,Random: 0.5,2.945
4,4,Cu,3.01
4,4,Du,0.975
4,4,Tit For Tat,3.01
4,4,spiteful,3.01
4,4,soft_majo,3.01
4,4,hard_majo,2.99
4,4,per_cd,2.685
4,4,per_ccd,3.29
4,4,per_ddc,2.29
4,4,mistrust,2.99
4,4,WSLS,3.01
4,4,TFTT,3.01
4,4,hard_tft,3.01
4,4,slow_tft,3.01
4,4,GrdTFT,3.01
4,4,prober,3.005
4,4,mem2,3.01
4,4,grok:grok-3-mini,3.01
4,4,Tideman & Chieruzzi,2.975
4,4,Nydegger,3.01
4,4,Grofman,3.01
4,4,Shubik,3.01
4,4,Stein & Rapoport: 0.05,2.975
4,4,GRIM,3.01
4,4,Davis: 10,3.01
4,4,Graaskamp: 0.05,3.435
4,4,Downing,1.125
4,4,"Feld: 1.0, 0.5, 200",1.785
4,4,Joss: 0.9,2.22
4,4,Tullock,1.435
4,4,Anonymous,2.925
4,4,Random: 0.5,3.18
4,5,Cu,3.01
4,5,Du,0.975
4,5,Tit For Tat,3.01
4,5,spiteful,3.01
4,5,soft_majo,3.01
4,5,hard_majo,2.99
4,5,per_cd,2.685
4,5,per_ccd,3.29
4,5,per_ddc,2.29
4,5,mistrust,2.99
4,5,WSLS,3.01
4,5,TFTT,3.01
4,5,hard_tft,3.01
4,5,slow_tft,3.01
4,5,GrdTFT,3.01
4,5,prober,3.005
4,5,mem2,3.01
4,5,grok:grok-3-mini,3.01
4,5,Tideman & Chieruzzi,2.975
4,5,Nydegger,3.01
4,5,Grofman,3.01
4,5,Shubik,3.01
4,5,Stein & Rapoport: 0.05,2.975
4,5,GRIM,3.01
4,5,Davis: 10,3.01
4,5,Graaskamp: 0.05,3.48
4,5,Downing,1.125
4,5,"Feld: 1.0, 0.5, 200",1.835
4,5,Joss: 0.9,2.145
4,5,Tullock,1.625
4,5,Anonymous,2.925
4,5,Random: 0.5,2.92
4,6,Cu,3.01
4,6,Du,0.975
4,6,Tit For Tat,3.01
4,6,spiteful,3.01
4,6,soft_majo,3.01
4,6,hard_majo,2.99
4,6,per_cd,2.685
4,6,per_ccd,3.29
4,6,per_ddc,2.29
4,6,mistrust,2.99
4,6,WSLS,3.01
4,6,TFTT,3.01
4,6,hard_tft,3.01
4,6,slow_tft,3.01
4,6,GrdTFT,3.01
4,6,prober,3.005
4,6,mem2,3.01
4,6,grok:grok-3-mini,3.01
4,6,Tideman & Chieruzzi,2.975
4,6,Nydegger,3.01
4,6,Grofman,3.01
4,6,Shubik,3.01
4,6,Stein & Rapoport: 0.05,2.975
4,6,GRIM,3.01
4,6,Davis: 10,3.01
4,6,Graaskamp: 0.05,3.43
4,6,Downing,1.125
4,6,"Feld: 1.0, 0.5, 200",1.88
4,6,Joss: 0.9,2.345
4,6,Tullock,1.23
4,6,Anonymous,2.91
4,6,Random: 0.5,2.95
4,7,Cu,3.01
4,7,Du,0.975
4,7,Tit For Tat,3.01
4,7,spiteful,3.01
4,7,soft_majo,3.01
4,7,hard_majo,2.99
4,7,per_cd,2.685
4,7,per_ccd,3.29
4,7,per_ddc,2.29
4,7,mistrust,2.99
4,7,WSLS,3.01
4,7,TFTT,3.01
4,7,hard_tft,3.01
4,7,slow_tft,3.01
4,7,GrdTFT,3.01
4,7,prober,3.005
4,7,mem2,3.01
4,7,grok:grok-3-mini,3.01
4,7,Tideman & Chieruzzi,2.975
4,7,Nydegger,3.01
4,7,Grofman,3.01
4,7,Shubik,3.01
4,7,Stein & Rapoport: 0.05,2.975
4,7,GRIM,3.01
4,7,Davis: 10,3.01
4,7,Graaskamp: 0.05,3.375
4,7,Downing,1.125
4,7,"Feld: 1.0, 0.5, 200",1.695
4,7,Joss: 0.9,1.65
4,7,Tullock,1.735
4,7,Anonymous,2.93
4,7,Random: 0.5,2.69
4,8,Cu,3.01
4,8,Du,0.975
4,8,Tit For Tat,3.01
4,8,spiteful,3.01
4,8,soft_majo,3.01
4,8,hard_majo,2.99
